,logFC,AveExpr,t,P.Value,adj.P.Val,B
GS1-124K5.3,0.0756791754812629,-2.1860702897695434,0.9338370848557701,0.3505445419051074,0.3577363220133802,-7.957382855259026
CTD-2196E14.6,0.060704178116604446,-1.6816400234201412,0.93274104750168,0.35111009633748436,0.35829626435131007,-7.9846538021477915
HOOK3,0.041942702187701464,5.119541632782652,0.931143997202979,0.3519352086840337,0.3591037582844387,-8.737738025262125
POU2F1,0.03395701613607738,4.832485305343293,0.9279992733781717,0.3535635124955403,0.360747898611965,-8.714449976185916
ANKRD27,0.03575598749526421,4.84077983126755,0.9232024847917102,0.35605640314109566,0.36325654463311746,-8.719722617530788
CH17-224D4.1,0.1552669061271783,-3.58202345723152,0.9215047103520537,0.35694138809702713,0.3641419348309729,-7.89714757944477
RP5-1039K5.19,0.08181696087053902,1.428559028526492,0.9207525787855912,0.35733388851904657,0.36452484473101915,-8.203558930491264
RP11-407N17.5,0.06520132910580467,-1.1364909441058728,0.9161992133562019,0.3597158709547613,0.3669371385591745,-8.027602217021537
DNAH8,0.10221067541001361,-3.4895338041777757,0.9152885427745074,0.36019346145894815,0.36740667153570855,-7.907587317291027
ATG4A,0.02970388275869995,3.5147365551696828,0.9145736445912938,0.3605686604911643,0.3677717224756209,-8.530633038270807
ZNF841,0.043074181389465505,3.053375497210147,0.9120180083600857,0.3619119381778497,0.3691241088546232,-8.449740525409162
HMGCL,0.03575487284044332,4.744468028115936,0.9105602336867362,0.3626795688764157,0.36985375662257874,-8.721344239915497
SYNGR3,0.08955095279978931,0.2749531350948899,0.9058108124066515,0.36518757690437176,0.37237561850450585,-8.113049066641597
XIRP1,0.1260104186916462,-1.0250161220358591,0.9049593957333131,0.36563832450353384,0.37279944376224367,-8.043281647897627
ADH1B,0.20067708783058347,2.072834740804339,0.8869282848283918,0.3752656592618785,0.3825786024153931,-8.316014947015708
TEX264,0.036645854078958706,5.300661223685416,0.8848080901458825,0.37640790474919106,0.3837246890747693,-8.79383791393143
COL6A4P2,0.09324294333173322,-3.263907141729249,0.8842822871469005,0.37669151078913377,0.38399537767139574,-7.946999793130518
PTCHD3P1,0.1284335725341541,-2.275226102830176,0.8809311551161665,0.37850213314275893,0.38582259000586455,-8.000738345168259
GLYAT,0.13704124981567567,-3.8722227480732228,0.879037949078471,0.3795274025983474,0.38683055958486007,-7.9204467631572975
MUC5AC,0.15349664564910892,-3.9979385572328465,0.8779987897493053,0.3800908874502372,0.38738629795791935,-7.914861666855934
FXYD1,0.1067814011041617,-0.2915861850672905,0.8770865768904041,0.3805859594987273,0.3878536503096136,-8.104153548515539
IER3,0.06411545065050284,6.089373307416498,0.8764971473756134,0.38090606281101047,0.3881612423406353,-8.845041411625141
DGKE,0.05542301853344389,2.9352534241978496,0.8762431596666872,0.3810440477096796,0.38828322650899993,-8.461100056543335
KRT6C,0.15526855043478127,-3.5198474941165845,0.866901469951244,0.38614046862671825,0.3934198471545784,-7.949135229814772
SH3BGRL,0.06273771307904763,7.429897095431124,0.8666594922067268,0.38627303237476185,0.39353603259976694,-8.893317954784271
SSBP3,0.03855407298504687,5.4229575214709245,0.8657140300769113,0.3867912556864944,0.3940450990829844,-8.819043945559955
ZNF33A,0.04031085710418303,5.471619555990238,0.8632058231987724,0.38816810116813905,0.395371911418562,-8.824373133758064
CUL4B,0.03054308336104139,6.047980153813864,0.8601823648118295,0.3898317541034281,0.39704739892379465,-8.857420226840754
FBP1,0.07930248115304384,5.296575574305696,0.8503358165429594,0.39527981474999263,0.4025492819200702,-8.823450098169955
LIMD1,0.034206226015814245,4.939493809140682,0.8503165727054106,0.39529050720371495,0.4025492819200702,-8.793895024040442
RP11-1114A5.4,0.05440592546560552,-0.5563772171947744,0.8424542869606131,0.399673657957053,0.4069348782420692,-8.120431883428692
CTD-2083E4.5,0.07149509353908856,-2.9504236895306457,0.8396141062907553,0.4012641994689211,0.40851515106743447,-8.001496159880498
FNTB,0.026632497612674833,4.271182701237696,0.8346131240823002,0.40407405008704533,0.4113560594252704,-8.728028459082411
CRLF1,0.07293269143424541,1.1826821563964802,0.832707801260773,0.4051476678468332,0.4124292578512695,-8.254312604027364
C21orf91,0.045814737370232006,3.6860312553643277,0.826052378540179,0.40891126050438864,0.41620065042712356,-8.638619142889002
CTD-2514K5.4,0.1270304323043434,-3.68754065484247,0.8245221951027703,0.40977950410912534,0.4170643858008445,-7.976367661035108
C16orf13,0.04239919047306717,4.835214181082895,0.8170174958720521,0.4140536183982535,0.4213337256158149,-8.811562134893398
AC002398.13,0.06381456752368919,-2.3377589656554787,0.8114379822921132,0.4172483364350197,0.4245235996301886,-8.056280011679052
RP11-20I23.13,0.041140623316739955,2.2071616163615855,0.7986217499672894,0.4246415051548371,0.431983599285825,-8.409749530235537
FAM150B,0.11107542481532473,-3.4365370912294604,0.7972663333342926,0.4254278465589686,0.4327420842350698,-8.01131749323416
RP11-392O17.2,0.06536067446444926,-2.165627400235015,0.7955724978615175,0.42641171612459106,0.43372209800240946,-8.077964606545207
ECHDC2,0.041517743803207274,4.861732286928662,0.7911426940899656,0.42899105223037093,0.4363247593436326,-8.835010299830385
PDK4,0.08163355527829541,4.0934199375603955,0.7898299578770103,0.42975715811488446,0.4370830319076875,-8.737317606490175
SLTM,0.022852970517746485,6.15102486158441,0.7866380237309946,0.43162326937290907,0.43895993495238633,-8.922355922688675
AQP3,0.10017958945194039,3.951515183133392,0.7810572070994625,0.43489727185644855,0.44221706794291116,-8.720973124221288
RP11-302B13.1,0.06609048000522044,-2.927447274521097,0.7789150707375281,0.4361577641401091,0.443465337976827,-8.051778038298684
LINC00909,0.03562672216116747,2.6546165777984445,0.7739778384463678,0.43907098324333393,0.44640599703644696,-8.498307565459477
RP1-140A9.1,0.06911203686667511,-3.2127832795394102,0.7678251604137698,0.4427169886831239,0.4500482837000839,-8.045776307498272
RP4-756H11.5,0.04001115244780018,0.8053028231824152,0.767121294310023,0.44313519347054886,0.450451854956423,-8.270852696075378
FAM106A,0.09396058864480139,-2.9307992112929733,0.766235431598919,0.4436618533581401,0.4509224693907023,-8.061399956239043
RP11-512M8.5,0.1202043185225854,-5.150870505948381,0.7642689009782404,0.4448322661989579,0.45206877196487394,-7.956576310560691
USP28,0.036362194244213164,4.070579603804971,0.7638450723311339,0.4450847454633341,0.4523037172212438,-8.753847934191763
AC016735.2,0.12809642645731678,-1.8071733256230886,0.7630394581875962,0.44556488386704396,0.4527699805442548,-8.121980655205073
DERL3,0.06572154954085407,2.9875650640442237,0.7550007123110397,0.45037205480064224,0.4575673224895073,-8.569075859238998
ZNF350,0.037028384510898515,3.3873604069137144,0.7518461457523136,0.45226649104485217,0.45947004686433546,-8.643032615323639
TMSB10,0.0423343971673944,9.109018253808806,0.7432871729065085,0.45742912046088813,0.4646704538040683,-9.018380706318348
RP11-982M15.2,0.04035227578503475,3.447367397306486,0.73476048453726,0.4626050486379627,0.46988337396921853,-8.666661187689364
CTD-2561J22.5,0.08351901119101204,0.057744909473611175,0.7279270321363887,0.46677663415662274,0.4740072532743674,-8.244016606011352
TMEM199,0.028152457406619646,4.596199413363035,0.7236176166308594,0.4694180878756786,0.47662126232035057,-8.857416949407426
RPL23AP42,0.03179951110629187,7.793414419459824,0.7218751869041238,0.4704884534526995,0.4776852175590506,-9.015151276822518
CTB-5E10.3,0.0973394626849644,-3.0153318760558414,0.7208264800915773,0.4711333183514065,0.47831708244270704,-8.090832940096096
MMD,0.04201257386277213,3.414884674383641,0.7175613694687499,0.4731442040896251,0.48031271303654527,-8.673236392138412
ZNF212,0.021097094873895106,3.507549201401828,0.7160956127079063,0.474048455784825,0.48120766587983577,-8.69116107635773
FLVCR1-AS1,0.056028801279848814,-0.055719796567954366,0.7133141616086415,0.4757669938589756,0.4829059996924706,-8.24763205918134
NSD1,0.0260117696933424,6.248970586253484,0.7121572740760119,0.4764827902556116,0.4836094263405739,-8.982097691551889
SRSF11,0.023790244980343545,6.581112713835634,0.7082527123671122,0.47890299865612196,0.48604260758104123,-8.996569794415455
TMEM115,0.02702253029045032,5.221261699239884,0.7071593282577329,0.4795819256006497,0.48670839981641745,-8.929349042494461
RP5-827C21.1,0.05498280508138231,-3.0965486906644695,0.6928867101362397,0.4884924130629775,0.49570392496572746,-8.10642948030563
MGAT3,0.05945658019310551,1.2217547924658188,0.6882707753507304,0.49139317457794063,0.49862368756141123,-8.368177706077457
UNC5A,0.09540323012766772,0.8941119186029475,0.6782817858699877,0.49770205782164145,0.5049771523899715,-8.343024169861758
SNORD3B-1,0.09187125781037286,-3.8934097875912785,0.6666997020022403,0.5050708063936654,0.5123557134301965,-8.0834092544873
SURF2,0.03261367922532443,2.9974016151222096,0.6644367195769292,0.5065172504607828,0.5137984812926609,-8.63507748722585
MARCH5,0.021961887538575198,5.321844676125901,0.6519296351153584,0.5145506366122641,0.5218476589621587,-8.974332383504843
PINK1-AS,0.025469080398973887,2.3413878494086435,0.6501896973264052,0.5156734403750489,0.5229614148952463,-8.537250472980125
RP11-801F7.1,0.09712315398394233,-3.9920625196445374,0.6457708766350745,0.5185306712452777,0.5258088158717511,-8.092039756402494
HTT,0.02527203654802257,6.288221667108195,0.6442642152195286,0.5195067547866195,0.5267734506930729,-9.029664921065644
PHF20,0.02282003951111733,5.746624657970468,0.6324151031127675,0.52721609814062,0.5345140775420892,-9.012979717388841
RP11-554J4.1,0.04249198711743274,-1.5869243868979346,0.6286262942886586,0.5296934681074374,0.5370001079949392,-8.226917135671668
DSG1,0.11125126062656099,-2.5014331338582614,0.6154679779778921,0.5383429968519342,0.5457168545380177,-8.187600963756525
LYPD8,0.0897532500350251,-3.859881456115186,0.6146121405305183,0.5389080228604728,0.5462635489909536,-8.1185036271235
RP11-304L19.13,0.043598471426701924,-1.338790803740785,0.6099701382572598,0.5419778590640022,0.5493490683139779,-8.251148828950253
SLC12A4,0.025043510151425252,4.572170186235177,0.6090385250875056,0.5425950014798298,0.5499221182149918,-8.930909256752217
MTHFS,0.045376727167367736,-1.1655410950846448,0.6021987187991256,0.5471367050813954,0.554419331898709,-8.264516074062817
FMNL3,0.02907654786376579,5.09523365429179,0.5939087116316526,0.5526664840962905,0.5599425740414621,-8.992908641577609
CTCF,0.014862840715987424,5.674799929243145,0.5851442385278007,0.5585424405130288,0.5657879357352504,-9.037880431678149
PSAT1,0.07981729095713441,1.5810354964581927,0.5791623230524178,0.5625702627900252,0.5698136567315277,-8.477421633553117
UQCRFS1P1,0.07327712467122516,-1.2126026980832834,0.5782296323343478,0.5631995370989236,0.5704238313853004,-8.276330143290279
LINC01342,0.07177921403670018,-3.49885417627026,0.5714510237651316,0.5677831569903782,0.5749839922988287,-8.162636149121088
GSK3B,0.022095461909922953,5.921935998038273,0.5655472769002163,0.5717897107667167,0.5789861487740781,-9.061785427187276
DCK,0.025862733507985958,4.344551339291901,0.5652731238218517,0.5719760900927164,0.5791472638398865,-8.927044397681422
TRAF7,0.01796485757719779,6.45324155359217,0.5612581375804497,0.5747089308884494,0.5818866284712872,-9.08567946626974
RP11-497H16.9,0.03615008034561429,1.4572419904314469,0.5598230758359496,0.5756872180161927,0.582849349857664,-8.47399534627346
PARGP1,0.03609876707162836,0.07927592362547979,0.5556417275989642,0.5785421393094305,0.5857118703018258,-8.355940992839518
RP11-425D10.10,0.03983445840825395,-2.69710698131088,0.5514727824827037,0.5813952063822121,0.5885722407682277,-8.214856993199282
PRKD3,0.032229978392670944,4.532372482592616,0.5480182994425223,0.5837643019740195,0.5908579353789933,-8.961375299526612
CHD8,0.017219173526227927,6.193273097107679,0.5474317192336433,0.584167027190839,0.5912373800406662,-9.083672507266249
PRKAG2,0.01927609326357782,4.025716777036769,0.5381575204393612,0.5905514968621661,0.5976136925700323,-8.893525620048756
HEATR3,0.022221921276032397,3.9551720418575123,0.5368125841263324,0.5914800298788623,0.5984963000632192,-8.882567007319238
AC113189.5,0.038396527041329453,0.7394063016683642,0.5270395011179514,0.598247362993529,0.6052862377927192,-8.420473446798315
ENTPD1-AS1,0.03134041729183046,0.4012074903488623,0.5250465600284696,0.599631674490239,0.6066579387526282,-8.394488880286705
MUC12,0.053807555731848034,-2.5925826231435836,0.5228289985917751,0.6011737131155797,0.6081890767599386,-8.235621518997888
GNAZ,0.03708687214492068,2.4799472383125356,0.5182769365127162,0.6043447087931175,0.6112806140657087,-8.635652680223405
RP11-1000B6.8,0.047826331243648657,-2.995616164947175,0.5161362477683878,0.6058385199170051,0.6127594181797973,-8.218421819317776
MALSU1,0.020216597446532703,3.4513429586936533,0.5160991352866459,0.605864432259601,0.6127594181797973,-8.804176216768127
SH3TC2,0.04411062081357486,-0.6214831477041606,0.5144999776738779,0.6069814530246711,0.6138306938172648,-8.339754895034696
AC018755.16,0.05000998650012578,-3.099213727176363,0.5120673302225666,0.6086824345458074,0.6155215630238502,-8.215220320916526
SMG6,0.014171018525741097,5.050082901851963,0.5065883201262972,0.6125212839045764,0.6193445715573266,-9.037131487547402
UGT2B17,0.09589507926744023,-2.9410338194336823,0.4999072161581922,0.6172168132595774,0.6240032897155231,-8.229457660642684
CSPG4P10,0.03978802903742901,0.4255286048662726,0.4992797955362462,0.6176585788628381,0.6244201911016983,-8.409499465076541
SEC24A,0.024302572302001835,4.9146887270753625,0.4987722691931101,0.6180160284660627,0.6247518178391878,-9.028748161958834
HMGN4,0.019717336434990962,4.896352878031273,0.49494626041184103,0.6207135866012548,0.6274489139258829,-9.028901047877522
THAP7,0.020801227592614602,3.9487004160435917,0.4928835040508532,0.622170073976909,0.6288613482092675,-8.904105599942822
KCNK12,0.048172253445927904,-2.8554491950219854,0.486261462916107,0.6268558117061774,0.6335673300327961,-8.240567489026127
USP9X,0.01891466370830308,7.081377755237219,0.4844087604247508,0.6281694925405595,0.6348346586839932,-9.14390394653579
TNXA,0.07426485675551975,-4.04927424902637,0.4828029044952387,0.6293090987540186,0.6359560975133389,-8.181021499881437
HOXA1,0.03547633194632027,-1.0883048660040446,0.48105227028445036,0.6305524553034086,0.6371822708332651,-8.333933875028043
IGKV1D-13,0.09161546344905469,-2.088298718853161,0.44233011900189945,0.6583167858802798,0.6647641215221614,-8.300609366355417
MEF2C,0.023017848458862566,4.09003165653274,0.4405785907049505,0.6595842542940685,0.66601233949161,-8.951697417644908
PWP2,0.059190278393026485,2.082643840695331,0.4382673524491688,0.6612582465785509,0.6676709049880406,-8.61470949363516
IGHV1-24,0.07831481536893758,-0.7335383991525217,0.4381005070840597,0.661379155741724,0.6677612429507163,-8.370756638693967
HIPK2,0.028348811434170784,5.9034113745291235,0.4367485476648098,0.6623592168807279,0.6686871888657568,-9.125480012696524
YBEY,0.021494415556237545,2.4131128230228196,0.43443763777192096,0.6640357798124185,0.6702841917695926,-8.66523337551695
FPGS,0.018604284821516437,5.019956168929119,0.4339294739918544,0.6644046784048514,0.6706246908387133,-9.068674772183591
CNTF,0.03329025485632897,-1.791869576858124,0.42746278420450456,0.6691062173379486,0.6752917509993396,-8.322518455838543
NPIPA3,0.029569628524672265,0.7246303253967418,0.4274385900524154,0.6691238319930368,0.6752917509993396,-8.466750089636397
RP11-542C16.2,0.076285244335633,-3.454436594751632,0.42054557187303215,0.674149713854881,0.6803316350205574,-8.239753183393209
C18orf32,0.019468264378815547,5.131474420926944,0.4202794061578726,0.6743440763199444,0.6804954475976634,-9.08399595065837
LSM12,0.01220686208830113,5.498032373685771,0.41989100159948545,0.6746277404160885,0.6807493565698001,-9.110535449661132
ASB7,0.01550482593355662,3.9595354214826006,0.40992604151889267,0.681921195051046,0.6880763032249034,-8.943386516709172
TERT,0.04715886579585016,-3.001299875849808,0.4023374053872014,0.6874954619465663,0.6936679308225295,-8.270391858068546
BTBD6,0.013334337280810793,5.196872712673993,0.39854438091373934,0.6902880548268455,0.6964525120901671,-9.098139252451176
BIRC2,0.01630957293884805,5.321944467591392,0.39559188411768004,0.6924647415470889,0.6985822698993145,-9.108651511783684
NDUFA10,0.009602312896801912,6.095330205206925,0.37268079006954424,0.7094408972144081,0.715504494626497,-9.160063190616295
PPM1L,0.020738573047285325,3.3631008045339086,0.37143055856710033,0.7103715269380428,0.7164090609260733,-8.852333117718144
DPP8,0.013598724451648003,4.964672660815073,0.3648725929009458,0.7152601085420398,0.7212364558219201,-9.091272681700335
RP11-298I3.6,0.042761023192452896,-2.347276781963622,0.3626846442442363,0.7168937129473756,0.7228493929742348,-8.319208434643237
IGKC,0.05812679194469439,8.584406420080413,0.3601743959545091,0.7187695563377305,0.7247064168144591,-9.222963346439169
AC006978.6,0.0160039255785267,2.338136318953928,0.3554507833330746,0.7223039844909735,0.7282354692451833,-8.68499759596852
CTD-2574D22.4,0.01510996470168613,0.9713917522252036,0.3543424078916533,0.7231341862932517,0.729037882896747,-8.517486012335969
ATG16L1,0.013371363787182844,4.971693419630482,0.351490398303269,0.7252719130299476,0.73115835743301,-9.096713273579836
RPL9P29,0.025575542564986176,-2.4153332454899976,0.34007569818864974,0.7338491360722711,0.7396647677205448,-8.323627988055229
PSMB6,0.012328846716694208,5.6392240421756545,0.3383356639190374,0.7351595876167718,0.7409152854557642,-9.149897367617971
ATP2B2,0.043376204252598694,-2.0931396733155796,0.33339815191255845,0.7388823105910551,0.744596492714998,-8.342611852648464
RP4-758J18.13,0.020024998479661216,0.6487494705699477,0.32561650128359176,0.7447618475421365,0.7503790921585778,-8.49872601706411
CPM,0.022996144494719317,3.955402792702498,0.3243376688172857,0.7457295241318217,0.7513184276899674,-8.974130228544528
RP11-23J9.5,0.024104102539972527,-0.6721727857009773,0.3225143913755675,0.7471098697318013,0.7526734161695897,-8.41766692182136
PSRC1,0.018122239628953096,2.694093321927977,0.3114698278088708,0.755488576551917,0.7609701411278378,-8.755842486872908
NPHP3,0.013180180525270035,3.3479733972888894,0.30410345807618383,0.7610930230098144,0.7665425486617885,-8.872332838281212
DAP,0.010261587325668842,6.987516744661789,0.2968551210921501,0.766619945816087,0.7720358280372522,-9.214897793519095
SIRT3,0.012130787985584313,4.0568155525358724,0.2963048948146419,0.7670399881582222,0.7724222145116935,-8.999538888119748
CTD-2047H16.2,0.029967289354624782,-3.145153415591359,0.2961418216640007,0.7671644912537985,0.7725109654497074,-8.300132288225198
IGLON5,0.034317261490354856,-2.9862037867197975,0.2934171263935405,0.769245629454347,0.7745331675567827,-8.30905690267245
MTM1,0.012920086659682806,3.568482081475019,0.2903192227924242,0.7716138489344602,0.7767703754380745,-8.916556312221399
LL22NC03-75H12.2,0.04974270085283328,-3.329315859813471,0.2888910902103268,0.7727063166828041,0.7777964156363565,-8.292849157030702
RP11-385F5.5,0.017850388310439502,-1.0632914483154068,0.28344319001495616,0.7768778805823497,0.7818842960372019,-8.410702154586948
ENO2,0.02322592588348904,4.502124637248064,0.27450388782423474,0.7837368029839815,0.7887126739021969,-9.07013293984598
EIF2AK2,0.012536626096276038,6.0968753094897785,0.27145553138624123,0.7860796182654938,0.7909204685911457,-9.192747470291826
EID2B,0.013388774034693435,0.2219935619158352,0.2665675549593805,0.7898403164481069,0.7946666818889578,-8.484132440194482
EXOSC10,0.007220368467995009,5.6538923718412155,0.2659797179049925,0.7902929171040451,0.7950843860974763,-9.172598863655917
MED17,0.008883304014755566,4.34101856318603,0.2641037925308458,0.7917377444185705,0.7965002458888096,-9.051497797918392
MPLKIP,0.008273053080082082,3.9019886085100848,0.2632121621657625,0.7924247246657479,0.7971536019655435,-8.98305838163049
IGKV3D-20,0.04386943737394189,-1.4832779725738863,0.26268165741467553,0.7928335427038374,0.7975270872379592,-8.395341190996488
SLCO1A2,0.03772474963965777,-3.9947493582131073,0.2607414643064968,0.7943291807453844,0.7989559027812645,-8.266403717970448
EIF4BP3,0.017464024360010155,-1.1069261103546788,0.25813221893988403,0.7963417646825881,0.8009043554078399,-8.415422690033889
EDN3,0.04560012057010043,-2.785402555225749,0.2552375443050393,0.798576095287345,0.8029993970507602,-8.329815047002691
PSD2,0.024576811129818132,-2.300420710439085,0.2430279756968281,0.8080183486503643,0.8124554878495425,-8.357882076427956
C19orf68,0.012032790585128073,2.5200793434520516,0.24079101032870487,0.8097513852931505,0.8141292502639221,-8.747312089441651
RIMBP3B,0.0386385734596808,-3.324542119867274,0.23835389405277968,0.8116405473838868,0.8159044548456509,-8.306416832521897
RP11-550F7.1,0.018517389611589774,-2.454826990993372,0.23496665425736482,0.8142680319502965,0.8184295380761072,-8.351809390182098
RNF168,0.008331075906555796,4.447149870547885,0.23234134269650597,0.8163059296754475,0.820439026466025,-9.073744766110885
MMP24,0.01922416380134223,-0.05938267226347588,0.23212172187546953,0.8164764668882806,0.8205715982164795,-8.474905016202811
PLA2G2A,0.041860124629588935,0.37939543255872804,0.23100664483082048,0.8173424666233085,0.8214030750451418,-8.504058582009975
SERGEF,0.009827404240625448,3.5455438816389555,0.2219555158980604,0.824379995082596,0.8283187991652556,-8.929911921472156
FAHD2A,0.00936619924153037,3.4688742143887854,0.21916332266066596,0.8265538941330788,0.8303852384536275,-8.916577714458278
ATF7,0.006914120118572065,5.581892260109833,0.21658833835329183,0.8285598629085389,0.8323611355142301,-9.180383312762363
CTD-2555O16.4,0.011684312617632586,-0.5741165278083749,0.21157148691288305,0.832471303942888,0.8362114209386116,-8.452049127108888
CCIN,0.018162002497433827,-1.8640841769455938,0.21088297082348847,0.8330084392481967,0.8367113993016031,-8.387894421892057
GNA12,0.007664223179411067,5.781637776474332,0.21055278684838,0.8332660549342614,0.8368910065634441,-9.192691882028177
AP001469.9,0.013914596111311156,-0.24875063047090407,0.20936426120407,0.8341935129478233,0.8377432725773885,-8.46918313059004
SETD3,0.00508084313203927,5.582192907515515,0.2091554891135191,0.8343564507323018,0.8378672882395202,-9.18198424738358
PGBD3,0.03326867732256522,-1.1677551091399736,0.2083169236870545,0.8350109872344569,0.8384849361223461,-8.424046403408012
FUNDC2,0.007452850842208925,5.5261487505493045,0.20400281953401456,0.8383801306588686,0.8418282974138122,-9.179666009744135
SNX13,0.008988995020775548,4.974250681832896,0.203663027849809,0.8386456213166084,0.8420550721738094,-9.13800256002329
TSC22D1-AS1,0.015630925614107838,-2.0976553471593595,0.19572701387824898,0.8448514624479142,0.848205949252869,-8.378804570710459
CTD-3074O7.5,0.010435331308530138,0.3734826428969103,0.1921669481338806,0.8476385382624442,0.850923648392774,-8.511846478640411
NDUFB10,0.007840114398567799,5.641737911980896,0.18454894720183357,0.8536088263170061,0.8568765759711332,-9.190267789524032
IPO5P1,0.009192215986262298,1.8300452120754127,0.17908786142124086,0.8578939145912776,0.8610966752950586,-8.660294955997571
PSPN,0.00828706403583701,1.0102976245205153,0.17731120820370472,0.8592888914731428,0.8624153501341754,-8.568255995084694
RP11-1246C19.1,0.01110862142888304,-0.07783705443067433,0.1600283383332136,0.872881201943803,0.8759743316459426,-8.48795661754773
TPCN1,0.006012806445952812,5.25821659015733,0.15588508206745932,0.8761454602817881,0.8791736276528838,-9.170129388754502
SMG1,0.006632672772547643,6.738709363590044,0.15587680217720398,0.8761519857122688,0.8791736276528838,-9.240110588827159
SKI,0.005622915856840827,5.908250838183034,0.1498909750715466,0.8808716292923044,0.8838260383659381,-9.209896128591799
CDK6,0.012058935934464277,3.9233118400158156,0.14236370665704307,0.8868126499629125,0.8896609052150133,-9.011204721926614
MDM1,0.005982271524194616,3.2001088151967343,0.1393061543811989,0.8892277126075103,0.8920415914505984,-8.882142465788194
RP11-2E11.9,0.010475716854465134,-2.2085723892749516,0.13588503013483455,0.8919311685694382,0.8946268426716503,-8.382955967855029
DNER,0.021541289066710156,-2.56302803693702,0.13439982500823838,0.8931052073616442,0.895762128930506,-8.36479741888495
CORO1B,0.006202612835901178,6.172748883482172,0.13250844235494938,0.8946006643323203,0.8971773034807349,-9.223975840983583
BRSK2,0.017108741558496954,-1.2459460617193305,0.12941968537846843,0.897043651718603,0.8995713288724436,-8.433487943288545
RP11-365O16.6,0.012129623977643611,-2.303062599835519,0.12938319408693066,0.8970725196255758,0.8995713288724436,-8.378909632262113
C10orf55,0.01369756763076957,-1.6471717965758077,0.12217832275109182,0.9027748468278227,0.9052468013701707,-8.413940494564546
NELFA,0.004048748750270725,4.444670567785072,0.11982964064757698,0.904634821906799,0.9070416487400675,-9.093241764416591
MAST1,0.012979768492134003,-0.9097342703513664,0.11930498809716368,0.9050503782066897,0.9073572185929429,-8.45118986943628
AGAP9,0.0076774945964928065,2.018796213330141,0.11916777592692035,0.9051590627770206,0.9074233489113096,-8.694716127152354
RP11-631N16.4,0.00912673825237209,-1.5505643593543024,0.11904563899943711,0.9052558078743533,0.9074775042123496,-8.419305527655949
FAM120B,0.004219655407577072,5.0552410376212595,0.11877501245699713,0.9054701771399746,0.9076495616807334,-9.158899531660891
HSPA5,0.005200892266554291,9.076560191481454,0.10258483558036645,0.9183067663907595,0.9203433076081599,-9.289062791806776
RP11-545E17.3,0.006595467444765787,0.062429907639307364,0.10233455093690728,0.9185053839578056,0.9204989315496739,-8.504041114967414
ADPRHL2,0.0034675521539000442,4.615981065857545,0.1015845200605764,0.9191006139472051,0.9210519952931652,-9.116501188440528
ZNF317,0.002390999125364779,4.6445591189866455,0.09467962209611915,0.9245824809824192,0.926458078787875,-9.120493909337242
RP11-341N2.1,0.008054702444723727,-3.1850908031567853,0.0876319734710402,0.930181376769565,0.9320243627976962,-8.33810742932823
EIF2S3L,0.006496233827460118,-1.2003786852373057,0.0766839603691743,0.9388856206060524,0.9405899642543808,-8.441191796553076
ITM2C,0.005516506937403243,4.9110078243451865,0.07398641052760765,0.9410314774092896,0.9425847007862915,-9.150109048131064
TAF6,0.0021924529640173773,5.423543203660521,0.07177207569924579,0.9427932655847502,0.9441712933669714,-9.191360703307728
RNF5P1,0.0055963764524181725,-0.7146531169027492,0.06078364495109563,0.9515399529265604,0.9528409127415088,-8.465798732390914
C12orf75,0.004439194841523886,3.2011696537946213,0.06056850031339974,0.9517112678373434,0.9529675338895519,-8.890205832035116
CTB-55O6.8,0.005094170756535732,2.7887144608372934,0.060394756134882974,0.9518496181101328,0.9530611365039938,-8.818279871581616
RAB10,0.0020757065135601493,6.972440626294791,0.055248606747007066,0.9559480719578273,0.957029461179499,-9.25707549926825
PRPF31,0.0018449944535054996,5.27081480575762,0.048911466387590544,0.9609966358529544,0.9619930505003652,-9.182023900076029
PABPC4,0.0014680150600350217,6.57886358065393,0.03819036594262481,0.9695411973918211,0.9703635393743418,-9.246687049115385
TOP1,0.00101091863875169,6.621445548327614,0.028827205297428084,0.9770063989497018,0.9776047446031783,-9.24834095553716
HCCS,0.0009344121929557581,3.9559091801767554,0.027991826785225896,0.9776725497373151,0.9781791396872473,-9.026447811649003
DPYSL5,0.003902784450971808,-4.153559127311717,0.02224033738787294,0.9822593231782482,0.9826757111914648,-8.291903160704786
PSMC4,0.0004731441811269832,5.9694801943978195,0.013883030936148334,0.9889252234951794,0.9892046598397669,-9.223897865380032
PPDPF,0.0007995699733793771,7.339600519562223,0.013031091628213252,0.9896047930786265,0.9898378057447623,-9.267037887992718
ZFAND6,0.00033821202418504726,5.802973944857499,0.009467650420777537,0.9924473325819541,0.9926342693558441,-9.215915050298687
RNGTT,0.00014685638926925648,3.815167518477426,0.003971833956321454,0.9968314936532187,0.9969253660982373,-9.002731485357078
RP11-848P1.9,0.00023051040359889363,-1.6268133820659096,0.003449858124594231,0.9972478949155514,0.9972948485336557,-8.422453182195076
SFTPD,0.00012868217326511555,-1.1509090192366251,0.0012946391709043451,0.9989672070582376,0.9989672070582376,-8.446580756884215
HTATSF1P2,-0.001225486855009894,-2.574037747180759,-0.007679414191849006,0.9938738382395047,0.994014235730427,-8.373233353099574
EDC3,-0.0004261176905773212,4.8038306767851795,-0.015061032696716109,0.9879855758208298,0.9883112904645798,-9.142133706813604
