site_name	status_pval_central_coverage	status_adjusted-p-val_central_coverage	tfx_pval_central_coverage	tfx_adjusted-p-val_central_coverage	log2FC_central_coverage	status_pval_mean_coverage	status_adjusted-p-val_mean_coverage	tfx_pval_mean_coverage	tfx_adjusted-p-val_mean_coverage	log2FC_mean_coverage	status_pval_amplitude	status_adjusted-p-val_amplitude	tfx_pval_amplitude	tfx_adjusted-p-val_amplitude	log2FC_amplitude
NFIB.hg38.10000	0.013907460150886954	0.1165136105974307	8.597322066827059e-05	0.0004155372332299745	-0.03222072172845608	0.24562600836331475	0.3723011914135033	3.912152621175957e-15	2.4581358969722263e-13	-0.0059291266846548335	4.405304325896892e-05	0.012360526996199842	0.0010061114796993795	0.006896436869939382	-0.3900122402612389
NFIC.hg38.10000	0.3842116924420076	0.6796043233969238	0.007577192954217315	0.02267144241063435	-0.014008001711494342	0.35505551674200175	0.4763556221058173	3.2039914954201386e-07	2.570010199517856e-06	1.5993630870480684e-05	0.3165228339587258	0.708020596799004	0.01317931822254647	0.06537635486710551	0.1806879451172893
NFIL3.hg38.10000	0.9531801997130223	0.9757605421991541	0.9896218595886981	0.9896218595886981	-0.0005971736992114502	0.448256117758735	0.5595780013080898	0.2598227247049801	0.3738670504342652	-0.0021250096675090938	0.8120683309581606	0.9328001308000883	0.011135984325886751	0.056733325552152776	-0.05003894504008432
NFKB1.hg38.10000	0.012878759538445727	0.11291377548823348	0.15894678942824222	0.26871273369707316	0.02092321458777113	0.18802201149307657	0.29908986638350155	0.6604841862160169	0.7695602582003742	0.0036751527769951467	0.4754882954716849	0.818534645629339	0.42222873117106197	0.6754663624853998	0.05566268619336181
NFKB2.hg38.10000	0.46544097072145785	0.7229453626722332	3.5125598452833e-05	0.00018392153634330612	0.014415865861359003	0.06717460296528531	0.15164566058630274	2.481795807189852e-05	0.00013759367931037855	-0.002475824563515358	0.3439350893886117	0.7231458909524486	0.07005774968710089	0.22574163788065843	0.07239901876918212
NFYA.hg38.10000	0.056879179358302535	0.24377995426439983	0.00045474815600396733	0.0018046321559315336	-0.024777973777034005	0.005928609143230459	0.0324302862946064	5.4216811981656406e-06	3.524092778807666e-05	-0.013848253110186401	0.17562068134211137	0.5517416405497999	0.14051852560334394	0.3405205651292112	0.169080331910426
NFYC.hg38.10000	0.026017666088404993	0.15429609705355543	0.11209667356546285	0.19553948598945112	-0.04195715665647519	0.002114027600896806	0.016603925115376998	0.08156245713925732	0.14504267142216987	-0.015644116959058676	0.6364242961260314	0.8543146551494446	0.9796276366001292	0.992794674726475	0.050598631768224336
NKX2-1.hg38.10000	0.9850434806700278	0.9902970459002679	0.6808382105470179	0.7661970309738082	0.0010652786077431497	0.8787257549162371	0.9026692359766251	0.11768334584619451	0.19806527403578272	-0.0009734787067405548	0.11994265819432194	0.4715947211377701	0.4962848216127541	0.7303928234499883	0.17877053791655037
NKX2-5.hg38.10000	0.5437017278784444	0.7602742318404371	0.025060838652133155	0.05832059365342098	0.010215532037196705	0.3670801089880783	0.4890077776978993	0.0018087255307986869	0.006198995682828227	-0.0007176950915824484	0.11586896047472314	0.4647084904145811	0.8480954457024303	0.9362905250879987	0.170291125232555
NKX3-1.hg38.10000	0.01638372620020781	0.11878201495150663	0.2501007159431819	0.3786665458256208	-0.03016297957491345	1.6677794789918552e-10	3.1437643178996473e-08	0.0005461018051146994	0.0022137675325617384	-0.0192225172598507	0.3984016545564182	0.7946953638506331	0.6645921579036013	0.832262444589659	0.11817416970870234
NR1H2.hg38.10000	0.46129947374072877	0.7229453626722332	0.014098849755299788	0.0376969245230356	-0.011996697983681213	0.010823044207738258	0.048003384309615565	0.010633560925067705	0.028026138999794916	-0.01039095314250173	0.29089592556027893	0.6983345588567127	0.20830363244319597	0.41994903439082826	0.08981537932962266
NR1H3.hg38.10000	0.48476707948563824	0.7309332065395883	0.00024645159808969703	0.0010558210509069976	-0.01584910585239037	0.10052840508987818	0.19753432840950724	5.3479960545683394e-08	4.976409777311201e-07	-0.006645355217022566	0.003322342144674795	0.06958461047457766	0.6055436800618235	0.8024653465806625	0.32417371373923937
NR2C2.hg38.10000	0.09573782344803347	0.3166066617535844	0.006984392887244545	0.021234807407187042	-0.014341986104128991	0.013878645060425849	0.056260743954629516	0.003016090526132283	0.009802294209929919	-0.007243515230853793	0.9582909117984886	0.9849889041880421	0.8315906194742814	0.9275433832597754	-0.0016804872585818654
NR2F1.hg38.10000	0.8198153556121593	0.911712062140956	0.045275313218768966	0.0969817788833858	0.0012900046290522343	0.0035051032638769965	0.022397015770875044	0.015240856618463803	0.037801335165531934	-0.0066741412189342125	0.864311165109819	0.9526899780189577	0.6323024843672109	0.8163631390631456	0.028075547764849933
NR2F2.hg38.10000	0.1735553788564961	0.442097147492561	0.024149623581035364	0.056902550562814576	-0.017534613979656884	1.1753354465738587e-06	3.4084727950641905e-05	0.003441695244501255	0.010903521909050194	-0.016214486517091193	0.06265689177414435	0.3200201454707789	0.647495828354479	0.8219054790896922	0.19073851555715918
NR2F6.hg38.10000	0.01503282089680337	0.11758816641206717	0.5924028634640252	0.6914423514734906	-0.025860160308323936	0.0007162450175335566	0.00771498204600431	0.8732708665314781	0.9189937552554034	-0.007433150706509509	0.0031648836411430985	0.06958461047457766	0.0088562652777462	0.049100176613387024	0.2731822797428451
NR3C1.hg38.10000	0.36510056047270245	0.6612197720634737	0.6329106235028525	0.7271485608472511	-0.011045026950418929	0.18440511591696804	0.2983722261832487	0.05013763601748549	0.09791764188781013	-0.004408330670436648	0.5043211506750124	0.8273548414842917	0.8646911506869497	0.944894387852116	0.07505493224329411
NR4A1.hg38.10000	0.720653079379991	0.8680070636621616	4.0907656436627624e-11	1.1015847483291867e-09	0.016907568141617348	0.18682131330612167	0.29908986638350155	1.4186965886540995e-10	2.546898161536169e-09	-0.0003318480148721253	0.3037828688687601	0.6983345588567127	4.2448256477691266e-10	1.0668661794726405e-08	-0.16287073105933791
NR5A2.hg38.10000	0.5371330476930474	0.7555938767920853	0.07109426244619663	0.1388732484052649	-0.008850541760626385	9.17030734247877e-05	0.0016416644665030583	2.0175686176794928e-05	0.0001135258759500252	-0.013599415314428681	0.541395132249308	0.8335304752385202	0.7200508109615718	0.8509691402273121	0.09165084991632724
NRF1.hg38.10000	0.01590983720424689	0.11760801227453092	0.25738967587463474	0.3881436312189492	-0.04644986801470229	0.016134553801866992	0.06018791237034296	0.19819757711595426	0.3062315023471916	-0.015201128575415626	0.7690104476243911	0.9254814212935373	0.4230458040746772	0.6754663624853998	0.01681811246951263
ONECUT2.hg38.10000	0.025596491564585367	0.15429609705355543	0.008665703671660582	0.02493870445966442	-0.029155225622175495	0.009702942245804954	0.04354772888891033	0.005412522124822193	0.015941569070765365	-0.005831023864192866	0.795353259383752	0.9254814212935373	0.9014888638317351	0.9710322904701832	0.026997008522843948
OSR2.hg38.10000	0.554391246631696	0.7666282914836409	0.3140008188624186	0.4484026845118629	-0.0042517633066649066	0.05079585054757756	0.1311646277838133	0.16482184784754128	0.2621849647195066	-0.005981997423273506	0.4324044775062632	0.7981739718115312	0.5757927045087196	0.7980656235286298	-0.10086622878310099
OTX2.hg38.10000	0.3026593825080352	0.6151214214894165	0.08971240365639055	0.1633876832284085	0.0070314794460109515	0.7428444132010411	0.7925260250515235	0.7288036544031999	0.8226316697904382	0.0007413608514230458	0.679478700394704	0.8889986340938288	0.06496884887995263	0.2148531230503697	-0.07563837961537492
OVOL2.hg38.10000	0.3060774115893957	0.615604307813226	0.4028032794193198	0.5401314348662014	0.011848804497669658	0.07226172831481503	0.15931386885780857	0.02065917440588812	0.04786862087502069	-0.0039020830028273436	0.31914973787887757	0.708020596799004	0.8258729098860694	0.9238993680327839	0.09982411098138622
PATZ1.hg38.10000	0.8073301240654875	0.911712062140956	0.48662448784032875	0.6093164556513978	0.0016508853003214252	0.09789681048359201	0.1942478818542852	0.8829966024316153	0.9246936642131083	-0.008617205718636896	0.8718250461977199	0.9526899780189577	0.2927050239402232	0.5429160624155566	0.002123725803424669
PAX3.hg38.10000	0.9392277954981958	0.9743848400281641	0.5245292671547468	0.6338061978119857	0.0018058103883766413	0.5378099440207147	0.6336073402994045	0.7725566860021675	0.8591559605392837	-0.001113840334751643	0.04198333670592561	0.2728916885885165	0.09179511848952437	0.2703653099261773	0.19170815151949666
PAX5.hg38.10000	0.36125928660547046	0.6611395682051571	2.1803289269575888e-06	1.6117333440451196e-05	-0.0007099221867412743	0.0968205921794832	0.1931289060934665	8.481126352433414e-07	6.1488166055142255e-06	-0.0018449140119129106	0.43497137944164854	0.7981739718115312	0.004159977835958809	0.02450486943994486	0.023905122228656456
PAX7.hg38.10000	0.5046236931521413	0.7372265500090279	0.39213488009424124	0.5317800352357156	0.007017710621569375	0.999414028856547	0.999414028856547	0.02062128853644234	0.04786862087502069	0.0007185377485308624	0.5396113297515589	0.8335304752385202	0.3544917198653216	0.5967558584838571	-0.08244662754313414
PBX1.hg38.10000	0.38095568966781723	0.6774542217205995	9.511656809048288e-08	1.0121637264269257e-06	0.017360325992813886	0.4149274889610022	0.5357111758160884	0.001803830626275663	0.006198995682828227	-0.000639322680831815	0.26797924953412344	0.6919738155778393	0.07305615393726683	0.22951808361957998	-0.16068094608851952
PBX2.hg38.10000	0.460642739991433	0.7229453626722332	0.4543727036010906	0.5849423663534733	0.008466721479552176	0.08986305628551931	0.18214178612710097	0.05223342873011096	0.10098462887821452	-0.003158319952353238	0.40679005664048506	0.7981739718115312	0.6378136770770957	0.8179029115433821	-0.08628813818687577
PBX3.hg38.10000	0.6371282260963518	0.8102619159483523	0.18702033311945382	0.3039080413191124	-0.0026141898945536597	0.22098502561164768	0.339782514274918	0.0446579659597257	0.08861080614113995	-0.003071658202954455	0.7168480633675497	0.8948732446674379	0.2503355396278892	0.48647679608100114	-0.01835903160164389
PBX4.hg38.10000	0.6784473497810508	0.8398221004832644	0.4100043033017826	0.5442662758618734	0.006003331792139621	0.948274001455087	0.9533314627961808	0.12429883920707452	0.20826961058252041	-0.0004654090432293884	0.26160295200956235	0.6893587528181708	0.6316587814600699	0.8163631390631456	0.14855770098956717
PDX1.hg38.10000	0.5683599550156779	0.7707615217298941	0.5293873165256279	0.6376326464222418	-0.004563762840923204	0.004647235190100667	0.0278096455026659	0.6987331977750446	0.7982497441248237	-0.005816117296157697	0.34892704063699753	0.7231458909524486	0.490903264949765	0.7303928234499883	0.12783466743034916
PGR.hg38.10000	0.0872950280384405	0.29384129973653633	8.930436184215331e-06	5.430281357176096e-05	-0.03110277531758997	4.483134883763791e-05	0.0008450709255894746	5.239124454855906e-08	4.976409777311201e-07	-0.01963693106111275	0.4801373105528781	0.8197925127633109	0.20617901904607333	0.41790048484069703	0.05252801263965574
PHOX2B.hg38.10000	0.4497555847481224	0.7229453626722332	0.1758037721371004	0.2914842330028152	0.006534771806451576	0.04963925376962884	0.12995832410520886	0.004474793265040456	0.013715423259514243	-0.005466125435838778	0.5604425681089753	0.8370036606627791	0.11452592938750496	0.3096258390147646	0.030415111574258313
PITX3.hg38.10000	0.20048527504447636	0.4765963657323156	0.6372112327753725	0.7271485608472511	-0.01043998206417548	0.007855245480515615	0.03701784432692984	0.9878994317943832	0.992663364115401	-0.005518964746391903	0.12498401010115807	0.48080583477690403	0.6059029814828619	0.8024653465806625	-0.20166580093519917
PKNOX1.hg38.10000	0.08585119119472492	0.29158467640010177	0.760958322555642	0.8196608217242201	-0.019244439081832845	0.13773716013216428	0.24378830690059122	0.16886746688030368	0.26749174375577517	-0.003999758621157408	0.027905765008826994	0.22383985975165482	0.8919300016115216	0.9677193164788886	0.250388503976996
PLAG1.hg38.10000	0.009035157769511538	0.09732155654588143	0.28553859995832476	0.42050020384487674	-0.029278649129413914	0.1046640538902246	0.20339354802378698	0.2102436802114125	0.3187118772476292	-0.004703930022979952	0.4218966589385341	0.7981739718115312	0.015296199911830063	0.0712726247258436	-0.041639852219106585
POU2F1.hg38.10000	0.1545129104105811	0.4130292452474136	2.275974274604646e-06	1.6500813490883682e-05	-0.024434651610972715	0.0008566783184856	0.00872885746132625	0.010406170750984692	0.027627650514938235	-0.00975942318039557	0.7594168504114065	0.9254814212935373	0.047819241443696626	0.17007409456861913	0.07069019382450281
POU2F2.hg38.10000	0.6088296235578494	0.7969748891712126	8.827244155466571e-06	5.430281357176096e-05	0.003258340761081557	0.10876242677723083	0.20920119844395932	4.471517496895753e-07	3.3715241926593977e-06	-0.002262264930028623	0.13115170168177068	0.4821486122962538	0.0002187595469493062	0.0019636273619021054	0.07949739747803675
POU3F2.hg38.10000	0.9967242008023712	0.9967242008023712	0.5492620797737877	0.6532233567025804	0.0010274030728313884	0.2612919493695583	0.386302215342445	0.009587753234460117	0.026004194024399022	-0.0017418082700741224	0.1308269163830907	0.4821486122962538	0.4246300475040843	0.6754663624853998	-0.1793873633971653
POU5F1.hg38.10000	0.680924637485055	0.8398221004832644	0.4873492354472516	0.6093164556513978	0.005235427128324744	0.7660445317183388	0.8067005264184741	0.0008081595190929814	0.003050343827344161	0.0005900963868269082	0.5612286583146056	0.8370036606627791	0.52406061950856	0.7483744452830572	-0.05927965221882927
PPARD.hg38.10000	0.1329619512244106	0.37945621615172875	0.2386645499957349	0.3657582737739514	0.015898299481846526	0.6787472219168558	0.746953879120003	0.41883202639453965	0.5482627567734079	-0.0005304919099632805	0.7457804347987074	0.9230876422444584	0.26717120163521224	0.5036177150823751	0.057281265037707946
PPARG.hg38.10000	0.6305233803371019	0.8102619159483523	0.21180154091218456	0.33270492051622325	0.007577268132745966	0.27792226313843715	0.4004966292092016	0.032090973321701265	0.06672392193788071	-0.00171804911990303	0.04691387979914007	0.2763520731918095	0.020917560304846112	0.09388000279674981	0.14043048835806285
PRDM1.hg38.10000	0.9729488786547063	0.9840510315938183	0.016886490112925853	0.04272621995015468	0.006683086544338371	0.039685715456112367	0.10762928825316545	0.06464267131501468	0.11979856969327461	-0.004418322001022849	0.16840506288147636	0.5517416405497999	0.07509579112268683	0.23205830535453223	0.12701310486003828
PRDM14.hg38.10000	0.6487957238268103	0.8153199596090249	0.02117313241912418	0.05116840334621677	-0.0005773787771518455	0.44066700787762514	0.553771539899549	0.058962132372815494	0.1111436195227572	-0.0009497119297553051	0.775795092883938	0.9254814212935373	0.22533256148260114	0.4447663648112075	-0.008630928852425869
PRDM6.hg38.10000	0.9343968038927328	0.9743848400281641	0.8237362766906902	0.8765023101858117	0.0004846026898908156	0.08638473731199427	0.1809280331478991	0.08964800264734207	0.1579312943834017	-0.004976011113196845	0.6367703397798248	0.8543146551494446	0.9270817645730856	0.9873158905199244	0.05585688777380852
PRDM9.hg38.10000	0.6816593176336311	0.8398221004832644	0.003544870821871248	0.011826692918986376	0.010431092604652055	0.15956961515419057	0.27337051702879955	0.8699562556251461	0.9186933007582074	0.002737484767429534	0.9951976999752574	0.9951976999752574	0.39992242906627684	0.6555250250347233	0.0169735596447323
PROX1.hg38.10000	0.6266178830029215	0.8102619159483523	0.9013233928837923	0.9233666280358415	0.0049650552785091805	0.5794641866437968	0.6640060740568736	0.24568844281743174	0.3632335017340069	0.0018990931092581565	0.0243044878761825	0.2104499662722088	0.3241679900094966	0.5761025893977773	0.20524757145671274
RARA.hg38.10000	0.01792873940777602	0.12516916216169555	3.661112091138836e-05	0.00018907387100812893	-0.02125243752218499	0.002510203170352491	0.017995506492233207	0.00010110469949388609	0.0005015325224894086	-0.009858469655924167	0.8304468870043253	0.9458564241710896	0.31885331672710526	0.5723306898664596	0.004283973570054943
RARG.hg38.10000	0.4032523087032719	0.6883810223168081	0.3184501889307812	0.45304045746001703	-0.009681501787586033	1.463437794212583e-05	0.0003245388520106728	0.0008336457041736027	0.003108760464860815	-0.016829182316685273	0.6800000498284902	0.8889986340938288	0.024767468103558118	0.10439008948443552	-0.0022681910453722534
RBAK.hg38.10000	0.7851055973551027	0.9042917761045628	0.09507046180497136	0.17073536337079065	0.005570856254489296	0.13538878118416728	0.24190317775559744	0.02069651247381531	0.04786862087502069	-0.0024014734109247156	0.4361375018386616	0.7981739718115312	0.962939393577083	0.9918801950233888	-0.08478399362212183
RBPJ.hg38.10000	0.8850623265478141	0.9560701922880399	0.4181318597182003	0.5511738150830823	-6.318723536291869e-05	0.1206654951874372	0.22520243408744467	0.11019663474276281	0.18798249456118363	-0.0077599719804821235	0.6223527482286783	0.8511455577551088	0.13827043217548649	0.3405205651292112	0.09183649707441661
REL.hg38.10000	0.6460330246086907	0.8148365012566796	2.4137425092877443e-09	3.956438808702085e-08	0.016190270017794262	0.08032515879266701	0.1716488402715556	1.4678406105230495e-09	2.2135036406687584e-08	-0.0020941963623903573	0.026404439294747152	0.2164016003069495	0.18981397901403416	0.39728143048260267	0.28457671745008184
RELA.hg38.10000	0.0531445406304014	0.23297083508908523	0.019636918741987596	0.04807219718006054	0.030624289992421547	0.17998186092330956	0.2950137459482074	0.0002409046452856819	0.0010942295334060493	-0.002882241875205916	0.2703587846417215	0.6933691279587006	0.9540069311339241	0.9888406529623428	-0.12924379639893308
RELB.hg38.10000	0.023429310023373416	0.15429609705355543	0.0003873137045045654	0.0015991960794820243	0.029819746694801634	0.47914687400383726	0.5752814378963269	1.7748168361598123e-06	1.2390850874671282e-05	0.0003484625126571999	0.17543120430345804	0.5517416405497999	0.5681934176341954	0.7904388134615928	0.1719901187612869
REST.hg38.10000	0.8104587387207001	0.911712062140956	0.6834106979538566	0.7668030747875116	-0.00191232922470018	0.03996843595608266	0.10762928825316545	0.07034303671401516	0.12873458660768794	-0.005331397325976193	0.9495079755182901	0.9849889041880421	0.7138257428180834	0.848934716222137	0.005877354782193598
RFX1.hg38.10000	0.7449148649521393	0.8775449591759602	0.6393580262260644	0.7271485608472511	-0.004407977643439274	0.3309883650790443	0.45707917082344207	0.1168646401011976	0.19756936913969278	-0.0015896428735409842	0.30316059476466906	0.6983345588567127	0.05523780447405543	0.1882526367014415	0.15547156651932012
RFX5.hg38.10000	0.00231375106341374	0.043614207545349	0.47335460097503146	0.6008575237965887	-0.042873357051116	0.0020271517452224246	0.01626034484997562	0.41733557130321974	0.5482073532449959	-0.012211524702950134	0.3491049128735959	0.7231458909524486	0.010205119569947766	0.05359709309602544	0.034714881178720604
RUNX1.hg38.10000	0.29542057116229503	0.6085986629955477	1.2885938232462915e-17	8.096664522730865e-16	0.008879473461849259	0.11525874587128089	0.21913440824008498	7.908013853123173e-15	3.726651528284296e-13	-0.0005048751092155187	0.9088517929224678	0.9761741479537617	7.121348718491519e-08	1.1186451945297094e-06	-0.09899917059710937
RUNX2.hg38.10000	0.5031781348872377	0.7372265500090279	0.08306249422632471	0.15502257585804166	-0.0031437460443643093	0.8647518983728153	0.8931820977713736	0.8900769596488178	0.9295263539822834	-0.0004071074273279999	0.02028006998665694	0.19113965962424168	0.6117723074205801	0.8036172818730268	0.25669466630187465
RUNX3.hg38.10000	0.14976850627763225	0.40620666810552053	1.6943290466244134e-10	3.757423826925905e-09	-0.002768575552412478	0.0625235263672716	0.14715782542576472	6.347953787846896e-06	4.056234877997084e-05	-0.0025311273669420256	0.32302265954755616	0.708020596799004	8.727196952628342e-05	0.000802476402717289	0.02187696107242702
RXRA.hg38.10000	0.07760204498916422	0.2752347847742952	0.006397811791622834	0.020053483164954006	-0.018264212355696117	0.08766623695137722	0.18142228988496237	0.00020862460921836266	0.0009710058972262065	-0.004720834051283166	0.2975195443107394	0.6983345588567127	0.1232278725773225	0.31732224414533655	0.0823654980118472
RXRB.hg38.10000	0.1848113520598103	0.45538483481404235	0.4555677823837364	0.5849423663534733	-0.015615817626347249	0.07011379069159063	0.15564173465635728	0.2757559404877568	0.3921316143363188	-0.0046785050996058074	0.009077740077208	0.13005613761690535	0.000872796814707587	0.006188079982178356	0.11585724682673057
SCRT1.hg38.10000	0.7867578317302297	0.9042917761045628	0.6403536397912132	0.7271485608472511	-0.0031003447101522665	0.1659172193312064	0.27924460574939647	0.9052813337078809	0.9376128099117337	-0.002850958067847992	0.44667130013053713	0.8057180868383372	0.6066382593514292	0.8024653465806625	-0.06874490290505283
SCRT2.hg38.10000	0.2600145374873274	0.5563392528669602	0.8019199800248404	0.8588745240606955	-0.01078383919518327	0.06023174175876026	0.14463290855447528	0.4899221996217975	0.613623485905042	-0.0038308952087843934	0.4722097218834642	0.8166195649085597	0.02490711323984421	0.10439008948443552	-0.03517174913788105
SETDB1.hg38.10000	0.025531153060857195	0.15429609705355543	0.6638749294728832	0.7493438575187933	-0.028394061558414004	0.5626331407165726	0.6494270082139427	0.38169167567719	0.5139205776082165	-0.0013935613581066892	0.3478162051252527	0.7231458909524486	0.3075287909547916	0.5573959336055597	0.08144324600604619
SIX2.hg38.10000	0.2505820948314036	0.5460661835343303	0.504392789587133	0.623052796824486	-0.011486369826198488	0.1230785091542569	0.22857437414361997	0.8068748341726573	0.8716097778885151	-0.0029977012457313547	0.22852861744031328	0.6381873242592453	0.7759145335393514	0.8968739548679179	0.14706602567565374
SIX5.hg38.10000	0.006284847243762757	0.08462097896066284	0.12030416081551118	0.20709894350432748	-0.047496264002731124	0.019628712370383272	0.06548694304101323	0.00043726372805724504	0.0018316491719731266	-0.011442529610940246	0.06705992438247091	0.3200201454707789	0.6833573417110055	0.832262444589659	0.14924247302542903
SMAD1.hg38.10000	0.4435634428481061	0.7229453626722332	1.5311195616302277e-07	1.4078831091087704e-06	0.0017991047570671916	0.30834314438763444	0.4321389049596215	3.3195857455786234e-07	2.607257971006544e-06	-0.0002699896976430232	0.017142535458425284	0.17952044077295368	0.07138785164757452	0.22616151320282013	0.20770114466063339
SMAD3.hg38.10000	0.0327147093800174	0.17592252780822176	0.8984206461826456	0.9229007727816279	0.02357010448974477	0.11567041708163638	0.21913440824008498	0.06952512451513876	0.12785839971808446	0.003349519964276358	0.3319630088539677	0.717113867651124	0.0842122832937115	0.2539842464138339	0.0718983480755352
SMAD4.hg38.10000	0.5294573801717102	0.7555938767920853	0.9404728838807604	0.9556826879327404	-0.007552502834609671	0.030258643876895416	0.08912116204366853	0.44004085932128145	0.5730530648406037	-0.007113936740397297	0.5288573868850259	0.8335304752385202	0.04013142209788409	0.15460439579773055	0.027734672238445623
SMAD5.hg38.10000	0.12631654305969173	0.3720416932304983	8.692492043644268e-12	2.979154091321717e-10	-0.004885188433214184	0.1011250010160077	0.19753432840950724	3.2926713032172385e-05	0.00017733386875898554	-0.005951781157024833	0.6079221295524098	0.8511455577551088	0.2803960754979864	0.523313467637331	-0.036636917099461916
SNAI2.hg38.10000	0.455886202622523	0.7229453626722332	0.0023870685011358	0.008332637267853672	-0.011759865549982592	0.6864000115284801	0.7500660995543101	0.13738498159853843	0.22421704789025537	0.00041108844649623304	0.3726987207997545	0.7636272703342797	0.9690636491139585	0.992794674726475	0.09473154259941664
SOX13.hg38.10000	0.21199452038543934	0.4995120886581914	0.8161546209283324	0.871643886940457	-0.011700816480807674	0.034054068107000734	0.09875679751030213	0.7676530152988528	0.8562283632179511	-0.005255607397410732	0.5049575485256277	0.8273548414842917	0.04769779846995586	0.17007409456861913	0.03449256234059545
SOX17.hg38.10000	0.46195026190219834	0.7229453626722332	0.5090192610661584	0.623052796824486	-0.005943049928109852	0.33948879893782113	0.4650320143624552	0.02539336542881533	0.05598420331382094	-0.0012092885057169269	0.6207932872213295	0.8511455577551088	0.7650442735002027	0.8957195376073801	-0.04743755585507047
SOX2.hg38.10000	0.664787221407857	0.8298833856647752	0.13852077671132818	0.23630014850755984	0.006946258785585673	0.6454807141091149	0.724244729818858	0.25259331948210173	0.3684913789204218	-0.0006161950406699384	0.1050242353775303	0.43154286966668376	0.9380473657385832	0.9877468871456857	-0.1888343353674832
SOX4.hg38.10000	0.8789003366401886	0.9521420313602043	0.00026487596913687907	0.0011095360040511491	0.0069619936582124555	0.32458779224743295	0.45169758927282655	0.11131583089328168	0.18903634345390627	-0.0033899318370347966	0.2624877303995762	0.6893587528181708	0.9547426994119173	0.9888406529623428	0.1402441581500348
SOX5.hg38.10000	0.3683187059239509	0.6612197720634737	0.5647164125933387	0.6673921239739458	-0.01063176013245845	0.1578836419235118	0.27179056166741533	0.07811032793844935	0.14089757719040863	-0.0036676734499292616	0.032587855969866394	0.25595045209665895	0.13284961317456678	0.3361362695759173	0.18273210789646313
SOX6.hg38.10000	0.3334043164492143	0.6380618443517102	8.316526653811071e-06	5.2255509141446234e-05	-0.0017799323075001557	0.0077004102355025935	0.03701784432692984	6.508692687816012e-07	4.811327731973797e-06	-0.0038203433029386394	0.3821351879854258	0.7787295452459758	0.4990174609302356	0.7303928234499883	-0.11318344712194806
SOX9.hg38.10000	0.025867954572855286	0.15429609705355543	0.12224391693690957	0.2094816212964314	-0.03145609020997333	0.034376167375119976	0.09892988626274984	0.6664968972799532	0.7731364008447458	-0.009764967815100565	0.5617027218771435	0.8370036606627791	0.8023851601247445	0.9111421848404478	0.06573696904592435
SP1.hg38.10000	0.21361646552108957	0.5002075000090109	0.008061117719309344	0.023929459686453724	-0.045829603075854326	0.01226879717560026	0.052825649585912675	0.057498472539740976	0.10892926707277562	-0.019730830220276708	0.9933491112388684	0.9951976999752574	0.4386309255853147	0.6857929179346732	0.013511937386653699
SP2.hg38.10000	0.5144538709097815	0.7431000357585732	0.008208044240710071	0.024078172840485634	-0.019798708348346884	0.0389423128930748	0.10716242307072409	0.13337982138281868	0.21958162734202027	-0.012082140398017568	0.485694746100946	0.8216649309654332	0.11526151804903785	0.3096258390147646	-0.04321965393581631
SP4.hg38.10000	0.06229174413682682	0.24982965467642246	0.0014231649387531577	0.005158972902980196	-0.038937918898401085	0.052253242789472784	0.1331045441326435	0.6425526836048027	0.7523054711770516	-0.00975275723464974	0.6871184577419764	0.8889986340938288	0.9861342198502505	0.9940443873891563	0.04467368389999589
SP5.hg38.10000	0.12110178543513443	0.36867453388633836	0.19468417987685296	0.31232313112158966	-0.027505444510256126	0.06662326523962699	0.15130705418879142	0.2687915732022255	0.383842511731966	-0.008687160444125845	0.2476841922654167	0.6717765502450511	0.14823821224626912	0.3471168075580339	0.1745012621986667
SP7.hg38.10000	0.7169296100069048	0.86628994542501	0.6560774422176407	0.7427663535016533	-0.0029609745874364587	0.0696008592262406	0.15564173465635728	0.3709307031387373	0.501221774492129	-0.005199300620263148	0.0556314166032896	0.3053051088911292	0.2583564574197529	0.4919211335719538	0.22839492442156178
SPDEF.hg38.10000	0.9755848472066837	0.9840510315938183	0.01626362217748382	0.04142828081696892	0.004258900107375136	0.08058844755454998	0.1716488402715556	0.021284856470306295	0.04863267205639681	-0.0027710774795301546	0.130222294092361	0.4821486122962538	0.08922066273753382	0.26485188859882086	0.13857557784366142
SPI1.hg38.10000	0.8383963677598723	0.9215027132521044	1.2094018873375402e-19	9.118890230525052e-18	0.031882131651650644	0.5839694039654703	0.6651252727945084	1.6865972468537933e-17	2.1194905402129336e-15	0.003357901849686677	0.8423162871350833	0.9517050815709927	7.625546980739306e-29	2.874831211738719e-26	-0.10164679850853715
SPIB.hg38.10000	0.3226095466011656	0.6279853241704583	6.998137623381049e-21	6.595744710036639e-19	0.009400462758334237	0.1763050988176527	0.29024900547709637	7.44996582184517e-13	2.1604900883350994e-11	-4.144305095533302e-05	0.8665405445408606	0.9526899780189577	1.5764609314862937e-22	1.981085903901109e-20	-0.11297696513507559
SREBF2.hg38.10000	0.6036710838916481	0.7957482469480817	5.251795906062927e-06	3.473556239624077e-05	0.01612512368329145	0.7827717827539371	0.8220193930312932	5.013676574230523e-08	4.974094917065546e-07	0.002355021436198011	0.6948638678916309	0.8889986340938288	0.6146669696311069	0.8046161373296087	-0.03532649004396859
