site_name	pearson-r_central_coverage.uncorrected	pearson-pval_central_coverage.uncorrected	pearson-adjusted-p-val_central_coverage.uncorrected	lin-reg-RMSE_central_coverage.uncorrected	pearson-r_mean_coverage.uncorrected	pearson-pval_mean_coverage.uncorrected	pearson-adjusted-p-val_mean_coverage.uncorrected	lin-reg-RMSE_mean_coverage.uncorrected	pearson-r_amplitude.uncorrected	pearson-pval_amplitude.uncorrected	pearson-adjusted-p-val_amplitude.uncorrected	lin-reg-RMSE_amplitude.uncorrected	pearson-r_central_coverage.GC_corrected	pearson-pval_central_coverage.GC_corrected	pearson-adjusted-p-val_central_coverage.GC_corrected	lin-reg-RMSE_central_coverage.GC_corrected	pearson-r_mean_coverage.GC_corrected	pearson-pval_mean_coverage.GC_corrected	pearson-adjusted-p-val_mean_coverage.GC_corrected	lin-reg-RMSE_mean_coverage.GC_corrected	pearson-r_amplitude.GC_corrected	pearson-pval_amplitude.GC_corrected	pearson-adjusted-p-val_amplitude.GC_corrected	lin-reg-RMSE_amplitude.GC_corrected	pearson-r_central_coverage.GC_map_corrected	pearson-pval_central_coverage.GC_map_corrected	pearson-adjusted-p-val_central_coverage.GC_map_corrected	lin-reg-RMSE_central_coverage.GC_map_corrected	pearson-r_mean_coverage.GC_map_corrected	pearson-pval_mean_coverage.GC_map_corrected	pearson-adjusted-p-val_mean_coverage.GC_map_corrected	lin-reg-RMSE_mean_coverage.GC_map_corrected	pearson-r_amplitude.GC_map_corrected	pearson-pval_amplitude.GC_map_corrected	pearson-adjusted-p-val_amplitude.GC_map_corrected	lin-reg-RMSE_amplitude.GC_map_corrected	pearson-r_central_coverage.GC_CNA-corrected	pearson-pval_central_coverage.GC_CNA-corrected	pearson-adjusted-p-val_central_coverage.GC_CNA-corrected	lin-reg-RMSE_central_coverage.GC_CNA-corrected	pearson-r_mean_coverage.GC_CNA-corrected	pearson-pval_mean_coverage.GC_CNA-corrected	pearson-adjusted-p-val_mean_coverage.GC_CNA-corrected	lin-reg-RMSE_mean_coverage.GC_CNA-corrected	pearson-r_amplitude.GC_CNA-corrected	pearson-pval_amplitude.GC_CNA-corrected	pearson-adjusted-p-val_amplitude.GC_CNA-corrected	lin-reg-RMSE_amplitude.GC_CNA-corrected
NFKB1.hg38.10000	-0.1914368109492759	0.0079797809808997	0.0224505778343224	0.0458523145230045	-0.0977214080446416	0.1786599363922688	0.2467208645417046	0.012685863682434	-0.0768442291573023	0.290694078663842	0.5398604318042781	0.5227898790150599	-0.0710328616533413	0.328824845459347	0.4608437425210922	0.0395924112390786	0.0493115263311987	0.4981283645906351	0.6280200174565391	0.0118506909793687	-0.0502275915331565	0.4901701834273733	0.7107467659696912	0.5843393735717853	-0.055695649792019	0.4441103551909262	0.5733890544759561	0.0390534007061794	0.0811368963929668	0.2645016794342406	0.3835274351796489	0.011814691481838	-0.053263405161509	0.4642891193793924	0.726294597535398	0.6103999072062487	-0.101302339257237	0.1631890666087945	0.2734794714432296	0.0408273271747556	-0.042224009171143	0.5619310836108175	0.6945836672828792	0.0166098277426665	-0.0449265957930636	0.5371464323912722	0.7566117578884043	0.5632926693248217
NFKB2.hg38.10000	0.0441025936550557	0.5446450242306254	0.6034769671395444	0.058024872767211	-0.0303022406622688	0.6773135218379949	0.7274848938259945	0.0146471612438327	-0.1256502308263268	0.0832748756658469	0.2472017962679079	0.4959255950746435	0.3072991511434438	1.5310297942319332e-05	8.7454277640218e-05	0.0413851981859173	0.2819702617387982	7.756090471312092e-05	0.0003824301055309	0.0102553985918649	-0.1215121039049571	0.0940288879261222	0.2813404027630801	0.533728000067662	0.310711248218997	1.2160123267122575e-05	7.276772177309858e-05	0.0418778954374124	0.2721719409691293	0.0001395533751492	0.0006576452803908	0.0103437296271114	-0.1660740000487234	0.0216707242413318	0.1008625066541003	0.5475830951673122	0.319154532723633	6.792156023075821e-06	4.156315252110386e-05	0.0413567079872822	0.1981755166769551	0.0059928573107958	0.0166125529865444	0.0141036043871968	-0.0931346437168515	0.2000235872858765	0.4333844391193992	0.52815159182033
NFYA.hg38.10000	-0.1400713797873781	0.0532785475014194	0.0943005277372541	0.1075303784198882	-0.079351464996753	0.2751928604993074	0.3458256946941297	0.0525822362667524	0.0380558685376847	0.601197290901796	0.7735541934128911	0.4611504486249486	0.2309287299289803	0.0013085204587249	0.0049896835138865	0.0629252763383032	0.2914778939320502	4.294223928569733e-05	0.0002248503362598	0.0269347469405296	0.1255077398734731	0.0836279877045972	0.2605599286333319	0.5666761025155789	0.2318856800267654	0.0012474712944464	0.0047989456939418	0.0614488531243709	0.2958646029723871	3.2456759914202496e-05	0.0001799440954066	0.0265133273346076	0.1320794673566449	0.0685491068892693	0.2349364845204958	0.5599689521715622	0.1528056014154581	0.0348271650017657	0.0835686430846522	0.0595402869151468	0.1580158741091242	0.0290194340688703	0.0632388823350527	0.0352345073102552	0.1331004353932295	0.0664190031205685	0.2235984971563881	0.5144103409994527
NFYC.hg38.10000	-0.3144658552295464	9.40615450420412e-06	8.059364200193076e-05	0.0664749019931478	-0.1782570475378404	0.0136180971059126	0.0331227265092198	0.0423386804129298	-0.0055156053870551	0.9396359922589756	0.9626162203305266	0.5068765491275633	-0.1436863217589841	0.0473616838850732	0.1008777108738565	0.0510644156744177	0.0869819981674179	0.2315041439791183	0.347717379602102	0.0224726727101576	0.0042020512090583	0.9539935317843368	0.9720420580613376	0.5261359340436068	-0.1389352268793754	0.0552600910089602	0.1163857782702682	0.0508665487598284	0.0903818033316972	0.2137026160197334	0.3242102528462198	0.0221667113272022	0.0192797840028833	0.7912194245121568	0.9149991504327702	0.5438000396484292	-0.1705681689344766	0.0183173728252578	0.0472989695556314	0.0501862112690437	-0.0551808282774987	0.4483395780930762	0.5930667401441745	0.0306915851342001	-0.0203243887600157	0.7801883145782132	0.903471148259266	0.490832858021318
NKX2-1.hg38.10000	-0.14194579216259	0.0501383042263816	0.089583605181734	0.0557979655843477	-0.1904685326982818	0.0083088710240425	0.0232032916745483	0.0104523406745562	-0.0200933599451901	0.7826243042731782	0.8849253359059742	0.5392656212751525	0.0307373956763159	0.6729443512273335	0.7618619231612755	0.0503628906944946	-0.1175475960839243	0.1053406666880578	0.1873275063273482	0.0103450937804642	-0.0301565762834513	0.6787784822627883	0.839014714141217	0.5676447045432509	0.0348591011657415	0.6321197080069652	0.73100960097738	0.0495861299955794	-0.1187771716823575	0.1017232191204912	0.1834911655905511	0.0105292325752713	-0.0277055374905477	0.7036056597071869	0.8625229834147075	0.5661607693573206	-0.0238277807488197	0.7435232148590118	0.8243378558297985	0.0501377113610786	-0.3164500544415815	8.200901528518697e-06	4.756522886540844e-05	0.0149470882423897	-0.0524398814840368	0.4712343503762326	0.7381637529365439	0.5660491750758134
NKX2-5.hg38.10000	-0.0623976433593014	0.3911532328579988	0.4708807482721787	0.06558381376177	0.0159997794093267	0.8261173381549991	0.850946001323592	0.0109080021149276	0.0168341745885165	0.8172044097468225	0.8882096923800203	0.477670756899391	0.1723161702372713	0.0171403867248645	0.0419605571121683	0.046618336172651	0.2169858651335377	0.0025687306928867	0.0084948374668273	0.0093984759499554	0.0060993803948039	0.9332611227952275	0.9616757538499322	0.4926492849977468	0.1721552094506421	0.0172459444660544	0.0427744806822534	0.045770118513195	0.2221704783993009	0.0020083107014737	0.0069461755454642	0.0095158747675981	0.0217414790301647	0.7652940141690169	0.9101737329761164	0.4998687481424966	0.1605250949105214	0.0265313840322171	0.0662406078155354	0.0470034835857835	0.1301725700374093	0.0726766315693806	0.1390816756429263	0.0113251196092805	0.0632578663352264	0.3846429115591102	0.6627134919623594	0.5091329037766459
NKX3-1.hg38.10000	0.0213733286656337	0.7691554266500029	0.8168213967522566	0.079303734796865	-0.1243449431648428	0.0865547164903857	0.1376840848813308	0.0183844674241506	0.0527740554958352	0.4684092434106479	0.6818157712965802	0.5298524932480312	-0.1141089214078636	0.1159962388843393	0.2062763304688487	0.0531641866638436	-0.2976278383766502	2.8965180171710957e-05	0.0001605863665402	0.0134612148575779	0.0429425220226059	0.5552886104245818	0.7640284895257932	0.5603344450266613	-0.1158571764494127	0.1104783477957281	0.196397456452112	0.0525699849585898	-0.3035122903047381	1.970483292365007e-05	0.0001142880309571	0.0134354357451453	0.044752225124268	0.5387289381426037	0.7706214720122445	0.5603912054178073	-0.1915940203001424	0.0079274568350891	0.023532686825422	0.0574896628904326	-0.4293362472038513	5.740292410107613e-10	6.364971290031091e-09	0.0209337666982531	0.0476270391784956	0.5129382185202109	0.752442445066613	0.553702791575362
NR1H2.hg38.10000	-0.3096107407890978	1.3102110067204507e-05	0.0001029061561528	0.0509620948667923	-0.305235845065834	1.7574461906013643e-05	0.0001440341769253	0.0176539841682095	-0.0612529122688731	0.3999189670523356	0.6334850864652544	0.522772560590785	-0.1892596306823305	0.0087366142277834	0.0240416318530974	0.0425570029167911	-0.2152383391039039	0.0027874491095138	0.0090592096059201	0.0154699368807734	-0.0793779960803792	0.2750318805662232	0.5184350948673307	0.5275333145252006	-0.187781900371767	0.0092859116158957	0.025741093229358	0.0423069493434952	-0.1991185890096979	0.0057533439843594	0.0176307700224263	0.015868965730968	-0.0856422519168395	0.2387983684169329	0.5246543191067373	0.5329080148142602	-0.2835194096476885	7.053944226422199e-05	0.0003366249333368	0.0443785603376019	-0.3629523027461815	2.466457396274265e-07	1.7544423365950903e-06	0.0223153016020874	-0.1017074050309197	0.1615041690766361	0.3903017419352041	0.4891901303543975
NR1H3.hg38.10000	-0.3558589217221301	4.368688953898996e-07	7.16085102443444e-06	0.0518607390839075	-0.4342002171829576	3.4866458724317756e-10	9.389039242191282e-09	0.0119299411505605	0.0131200312501324	0.8570427092285955	0.9110871362577904	0.6390433180010504	-0.2744866100035822	0.0001217136675757	0.000566494477482	0.050459772526901	-0.4011383120535233	8.881906658858971e-09	1.0463996282468227e-07	0.0115220369257782	-4.8599747300984325e-06	0.9999467609235037	0.9999467609235037	0.7058570381879199	-0.2695013347843509	0.000163162153942	0.0007689016504518	0.0498662697708226	-0.4007489192099181	9.208168990463602e-09	1.0848374091889933e-07	0.0115718831315883	-0.0074124291209644	0.918938645435556	0.9842041742306952	0.7046399095194567	-0.316496807177422	8.17435150786915e-06	4.765940828794911e-05	0.0528490746235623	-0.4760856117966623	3.381811460152549e-12	6.071156764178622e-11	0.0173487485701336	-0.0222592885003162	0.7598726739942466	0.8952249940494718	0.6883710325871868
NR2C2.hg38.10000	-0.1054884462040549	0.1464002118650121	0.2051779920933442	0.0729235536690271	-0.1119784093517766	0.1230084104315949	0.1814738110054545	0.0274266306052738	-0.0319870062364535	0.6604588171892734	0.805802505114421	0.4872852388220005	0.1763071462389596	0.0146969685244915	0.0373795834500617	0.0467530203641085	0.1843146458109369	0.0106963833915648	0.0305495192319693	0.0158244905226799	0.0150955527411466	0.835801324528264	0.9322399388969098	0.4824991730047561	0.1870863052173775	0.0095548984170879	0.0262934065930083	0.045917818348685	0.2073166405461312	0.0040059008086055	0.0130191776279681	0.0158987705587341	0.0240284229709342	0.7414398630427482	0.8959065011766542	0.5488205721374685	0.1376271364588477	0.0576165756603551	0.1191337282262705	0.0475890399015823	0.0199307206841174	0.7843404587551395	0.8472674869647209	0.0224850937064848	0.0530190415227928	0.4663440555501247	0.7381637529365439	0.4643033252746337
NR2F1.hg38.10000	-0.1218693634719381	0.093058920936596	0.1474084587945239	0.0757552637741954	-0.1086227422872405	0.1347132898455784	0.1968484894255157	0.019058682435118	-0.0139921952992465	0.8476513312320457	0.9078538405525036	0.519796655410892	0.1447711938185895	0.0456968033795546	0.0978846299664324	0.0465819106667959	0.1387172841115945	0.0556470820725025	0.1115901592624119	0.0120412192913498	0.0376697228782503	0.6048963591843268	0.7999276645076628	0.5194340361500814	0.1394621510496666	0.0543336426475659	0.1157275891419908	0.0464963659562435	0.1324165914243379	0.0678396701353371	0.1325158323369021	0.0122025391375908	0.0193577103761733	0.7903950525877171	0.9149991504327702	0.532852228919764	0.1024587023549142	0.158413651459698	0.2678114197323145	0.0469133620780988	0.0190898012266802	0.7932301944240688	0.8544222379939256	0.0163689815471805	0.0177068902539168	0.8079071863028935	0.9146576853939664	0.5139918666591747
NR2F2.hg38.10000	-0.3460142652532806	9.442158042502084e-07	1.3184050303789943e-05	0.0537270827314479	-0.3602968755540964	3.0600011792778405e-07	4.272668313287948e-06	0.0165916619668895	0.0901101891713932	0.2150877173603489	0.4687171644211073	0.4785685817546086	-0.1819404190928349	0.0117681488512837	0.0319179288988056	0.0429212352817161	-0.2577771200938761	0.0003179704937301	0.0014270818587649	0.0139594031665701	-0.0097071362201807	0.8939736874703519	0.9613334749923316	0.4904643413134892	-0.1695188484905605	0.0190571194530948	0.0463518324762372	0.042594303606025	-0.2505924369261535	0.0004714406514335	0.0019748125065603	0.0139836217386251	-8.253523777675387e-05	0.999095859721089	0.9998717547424754	0.4973196525974869	-0.2946886880205996	3.5001831470856006e-05	0.000173627506112	0.0449421855304818	-0.4001841505176853	9.701987897313035e-09	8.921096188504914e-08	0.0216102786740584	0.0129465468055077	0.8589132133239679	0.9357258817699572	0.493577180245647
NR2F6.hg38.10000	-0.2124785162917082	0.0031673961090902	0.0103835507228435	0.054964803557294	-0.2020594626580601	0.0050604652023955	0.0165895250548097	0.0120395121447113	-0.1284864006813791	0.0764924250922292	0.2325616472562132	0.616531739198956	-0.0700379854798924	0.3356613411370518	0.4686826874395131	0.0449797920050557	-0.0314873734400174	0.6654399169607563	0.7766899340377869	0.0102257400517055	-0.1519939741461889	0.0358150833658159	0.1436413449884319	0.6293994486617002	-0.0706825052454039	0.331222106123606	0.4624054639042206	0.0447152355009055	-0.0369087639663408	0.6122153984398448	0.7350484242414698	0.0103366928793224	-0.1447482458566541	0.0457315068689532	0.1843850212567218	0.6390452569174042	-0.1563713307238633	0.0307559996241541	0.0750899075714101	0.0444608206343133	-0.190889719911633	0.0081642694717444	0.0215239831527809	0.0141451044201807	-0.1348482620095194	0.0628981521046696	0.2157907172501157	0.6246641901819956
NR3C1.hg38.10000	-0.1763049339837495	0.014698233820718	0.0350711022177891	0.0485218076320507	-0.2171130344559038	0.0025534388967224	0.0106827351505631	0.0117010658200587	0.0403639277289438	0.5793018671290074	0.755698283417425	0.5067976398217781	-0.0469705862499261	0.5187707009180015	0.6288635184761625	0.0494332109879568	-0.1603026886602873	0.0267442726476606	0.0658992861971769	0.0120673759987161	0.021224244470779	0.7707207468115419	0.8931983281571966	0.5066917061151888	-0.0236887277785911	0.7449681544673147	0.8260382183358166	0.04791228026405	-0.1489994223736866	0.0396676241480109	0.0871168699333056	0.0121547380322706	0.0611264102053829	0.4008947894900481	0.6687492727333988	0.5134565904313853	-0.1257974757579433	0.0829112424275982	0.1555101412696744	0.0508471593050143	-0.3402910914115823	1.4604565959973163e-06	9.236762969757776e-06	0.0168460794051879	0.0338135263050877	0.6423773161913644	0.8237287353882462	0.5067799512535034
NR4A1.hg38.10000	0.3862732601283415	3.4077930545992064e-08	8.564919877226004e-07	0.0460738175409113	0.3918594682762681	2.0720323108035105e-08	3.719791338918683e-07	0.0101253296442682	-0.4714420958097468	5.835250279625464e-12	1.6922225810913843e-10	0.7070416361624514	0.4639942509538106	1.3761837205624754e-11	4.323510522100443e-10	0.0440709118235813	0.4353938936733154	3.081365077970131e-10	5.280339247248815e-09	0.0105021395171533	-0.4473002374589241	8.747836216866514e-11	2.536872502891289e-09	0.7390436721106357	0.4763045079660451	3.2952862024559308e-12	1.2423228983258858e-10	0.0430671723831432	0.438061996358688	2.33364701827081e-10	3.999022390400433e-09	0.0104636617890461	-0.4320382924401675	4.355849102815543e-10	1.1729679369724712e-08	0.7484234114045837	0.4813368172820231	1.8067672677429846e-12	6.192284181264592e-11	0.0432146025672611	0.4558103575209662	3.450451663957333e-11	5.003154912738132e-10	0.0122558485678451	-0.4140650855504442	2.6110600994938903e-09	7.031211839351403e-08	0.7333698206426029
NR5A2.hg38.10000	-0.2965982644241142	3.0958329905928006e-05	0.0002084158995452	0.0743092678667635	-0.4091236254912847	4.195074081141485e-09	8.786349603279666e-08	0.0207733269258384	0.0114362578134781	0.8752291962733301	0.9165594638751262	0.5089984242259171	-0.1408332425792057	0.0519830601210204	0.1082741086498601	0.043732521646777	-0.3390820034876372	1.5996508058223437e-06	1.0769077746339709e-05	0.0133396023290168	0.034408256036218	0.6365342628216792	0.8246509178136532	0.5596547005489778	-0.1276466997957663	0.0784522388813914	0.148625598282837	0.0491489379811114	-0.3152711729342055	8.898029579159214e-06	5.410576050553264e-05	0.0133352699728661	0.0829769061681691	0.2537845739295325	0.5322267739830687	0.5951957156064529	-0.2353139247772035	0.0010495598654348	0.0038792555810681	0.0458760727358222	-0.5068360944474775	7.359254049145199e-14	2.312032313773116e-12	0.0208997685243195	0.0333559709798407	0.6468876860982673	0.8267005344374467	0.5362308643452287
NRF1.hg38.10000	-0.1674535353463078	0.0205890816132755	0.0461683787001394	0.0895079177451898	-0.186014325794259	0.0099829357625648	0.0265039914259644	0.0554522209389567	-0.1431331072893608	0.0482299596646004	0.1594973227504768	0.4807239690932496	0.0519164556822587	0.4756780697392113	0.593810040700936	0.0597498584387723	0.0632502562897184	0.3847002159657317	0.5254781935473943	0.0264415084225289	-0.055576960849677	0.4450833676487694	0.6820993073316507	0.5618448033308481	0.0553757235206733	0.4467358644171422	0.5748103101886096	0.0590195005304283	0.0695909566990161	0.3387625378748908	0.4695348410986539	0.0264500946796135	-0.0302012494126579	0.6783290720500167	0.8412173031672904	0.5790234512356939	-0.0009349576312417	0.9897581926719904	0.9942788490127472	0.0582871618501016	-0.0731277890357441	0.3147241421371938	0.4477396286253663	0.0360775370552028	-0.0643376660417868	0.3765644885140171	0.6603014519524859	0.5248622027671194
ONECUT2.hg38.10000	0.0802117534530669	0.2700054559404152	0.345495942738688	0.1147561635074655	0.0574532837834199	0.4298429786459282	0.5001567992268979	0.018078069006032	0.0576472809591138	0.4282845806270263	0.6563548247820687	0.4482329204356577	-0.217164839608295	0.0025472331659133	0.0086514135454895	0.0521473589224109	-0.2313373902224165	0.0012821226723098	0.0046928179365126	0.0089462673806923	-0.0058332200245404	0.9361671131642576	0.9616757538499322	0.5087083838517766	-0.2139614718486213	0.0029577826169335	0.010045802221477	0.0518298851643096	-0.1983341217430433	0.0059519630503496	0.0179189038339926	0.009602941094795	-0.0022030482911164	0.9758701384516084	0.9997365277072184	0.5140525414716721	-0.2500178162939936	0.0004862895064427	0.0019927298253142	0.0546058448532653	-0.3591471162782568	3.357433753295011e-07	2.3013682272585803e-06	0.0113435964597414	0.04525564012744	0.5341665091483849	0.7566117578884043	0.5345722917747773
OSR2.hg38.10000	-0.1068400950101012	0.1412692552883813	0.2002199595628563	0.0620776484155902	-0.2321444301907526	0.0012314183439957	0.0058765153884355	0.0122203750163829	-0.056372384184624	0.4385855536807423	0.6667207812001608	0.4980269753444049	0.0669283778487874	0.3576099720473957	0.4884744908038703	0.0455961254632643	-0.1262744748422319	0.0817420124467957	0.1548579833791054	0.0124361773606612	-0.0514930364814216	0.4792893787463741	0.7003569604162134	0.5335875190595938	0.0658191930499818	0.3656510299993395	0.4923229939633964	0.0450001589345055	-0.1160891603648298	0.1097618748072626	0.1942733652691925	0.0124272703705026	-0.0756277526743567	0.2984210617988342	0.5667910882917814	0.5259467305867349	-0.0118754315161402	0.8704789615817685	0.911584912545352	0.0481843382428205	-0.2708155871667425	0.0001511132655822	0.0006063813084395	0.0162513411620785	-0.0289054546652248	0.6914102448276083	0.8546284009836338	0.5347498931284119
OTX2.hg38.10000	-0.1163124244800539	0.1090757777601539	0.1664840818444454	0.047314555703747	-0.0407274352322185	0.5758875847633115	0.6404413553267505	0.0087416175760743	-0.1003200512806396	0.1673295108603965	0.3931509206008984	0.4323079902070626	-0.1119861025067198	0.1229825119486731	0.2156484046727896	0.044250693371072	0.0299265370518941	0.6810944607208984	0.7876460481342905	0.0088112220610217	-0.1413155112634053	0.0511765921165353	0.1891526983130767	0.4540701547030613	-0.1157888878686973	0.1106899509642023	0.196397456452112	0.0436383628443116	0.0303669245790367	0.6766633771814623	0.7783034355433894	0.009022942853544	-0.1114647529891252	0.1247471784938067	0.3536066638508657	0.4512609435399725	-0.1320275536180457	0.0686588886294294	0.1369545027158459	0.0446497318234858	-0.1377090232589643	0.057466666295562	0.1171077469914967	0.0100724622009429	-0.1501599015110377	0.0381351354840623	0.1467035314029746	0.4723123764768058
OVOL2.hg38.10000	-0.1091823923289413	0.1327039577955406	0.1924826888641131	0.044206339881568	-0.0935417973653107	0.1980555192933402	0.2685860819193859	0.0179002915706538	-0.0190277799385233	0.7938869212811427	0.8849253359059742	0.5113481217058004	0.0748990891832326	0.3031140622411387	0.4328560661549595	0.0463345699463092	0.1466799535362223	0.0428863272833975	0.0927662425093718	0.0122962663356407	-0.0034416971191901	0.962311500932032	0.975245795299398	0.5555754937302415	0.1051899877154551	0.1475520139402312	0.24855803549191	0.05632781495537	0.1978105898450876	0.0060879041226225	0.0179189038339926	0.0126551993312229	0.0051403377468506	0.9437359975712316	0.9885219273448408	0.5967019830660943	0.0354237422337507	0.6266092037529737	0.7403850509651247	0.0441933208976118	-0.0764269862622373	0.293329193873631	0.4286244422106934	0.0173810405240271	0.0715446787408909	0.3253429233156096	0.6102203089053972	0.5383170662715066
PATZ1.hg38.10000	-0.2156613798612308	0.0027330071641087	0.0091180858483981	0.1044697061755189	-0.2120166888002074	0.003235365273854	0.0125745640025049	0.0441754380080725	0.0005146079540268	0.994362722514518	0.994362722514518	0.568537144515723	-0.0484152095391648	0.5059804906084941	0.621350635046913	0.0548494774962162	-0.010433022092793	0.8860969726490535	0.9202715115390996	0.0213602282091991	0.0758412404767968	0.2970552476584168	0.5410136636097737	0.6212873129024888	-0.0353706004215654	0.627126956727101	0.7297125391546823	0.055150523718069	0.006261679070095	0.9314895449818268	0.958513716305707	0.0209457358350225	0.0573818514312818	0.4304176236023742	0.6934506158038252	0.6200862227158592	-0.1375114893727476	0.0578288389002851	0.1191337282262705	0.0562927642282602	-0.1684302527521622	0.0198518016808293	0.0456349343516626	0.0301042073127684	0.0624886430794599	0.3904614078462737	0.6660812251495258	0.561365504732897
PAX3.hg38.10000	0.0548157607505257	0.4513522804023034	0.5172030690324267	0.0531493649595203	0.0901941529240324	0.2146588590760317	0.2839522451637332	0.0096586082898364	-0.0373498159080389	0.6079685417756096	0.7745577142877067	0.4725614160180039	0.048145765296499	0.5083535069393781	0.622237896480992	0.04562806444687	0.0134717686111084	0.8532527415871443	0.907732290689101	0.0092128519383629	-0.0975794807369852	0.1792946773524338	0.4071933335052263	0.4904404913081961	0.0460465676600861	0.5270376730580935	0.6493241919702655	0.0459127355266347	0.0188738064981222	0.7955179307922469	0.8693051011845712	0.0093921786801738	-0.0987526692511491	0.1740975616278828	0.4318077679849462	0.5103957355311192	0.0686080874372111	0.3456449666783125	0.4704265430964759	0.0466614779605002	0.0362377763813079	0.6187011157447107	0.7452086921270157	0.0107107814479623	-0.0480702008424544	0.5090200469907067	0.752442445066613	0.511401017665032
PAX5.hg38.10000	0.0176307803606703	0.8087169508443085	0.8492654330593434	0.0807080267854149	-0.0106989573862424	0.8832140122665841	0.8999234665527087	0.0180698911533604	-0.2306493662905654	0.0013268515443364	0.008775842670436	0.5680359047855883	0.3298589174975552	3.1635314208432746e-06	2.1297345458177045e-05	0.0444152603342743	0.333021539545542	2.510156385780205e-06	1.6316016507571332e-05	0.0104649280708802	-0.2003178626491198	0.0054611489856824	0.0332073091548755	0.5789792907091114	0.3271764253707776	3.8416383782566254e-06	2.633268488368632e-05	0.0443511584015635	0.3240419263184257	4.809095980060848e-06	3.180752955233228e-05	0.0108195795832711	-0.1819639884414483	0.0117570611221203	0.061177460883037	0.5946582721159548	0.295123837154164	3.403886442819763e-05	0.0001711020251924	0.0455594158887521	0.2107923682250366	0.0034219804205877	0.0100788017075124	0.0142774375401993	-0.1760971818052983	0.0148174826762587	0.0665022734398756	0.571525445288554
PAX7.hg38.10000	0.1323758093030445	0.0679251713312857	0.1149890027255387	0.0488150115545885	0.2169042267384954	0.0025785912432393	0.0106827351505631	0.0093107512219051	-0.0856458653382905	0.2387784812757541	0.5029021644746331	0.4595785585484948	0.0718628271616731	0.3231905770976603	0.4546374909172311	0.0401338236648306	0.1703826450322308	0.018446318775368	0.0479604288159568	0.008243143193358	-0.0763583898050603	0.2937639349434152	0.5388233975737927	0.4930491154953604	0.0675472915531276	0.3531715253120799	0.4824118298646889	0.0398562639933383	0.1638252742081932	0.0235390799297922	0.058383112720603	0.0084948893860254	-0.0826744491892853	0.2555253211961152	0.5322267739830687	0.4990575132330689	0.0499529921421721	0.4925485817878934	0.6273338355879589	0.0401603975225488	0.0453994253428754	0.532866952298638	0.6764001381029849	0.0095346993098123	-0.0546642009550761	0.4526063502786057	0.7354853192027343	0.5068840057431457
PBX1.hg38.10000	0.0678585634489715	0.3509524049227319	0.4323825380910782	0.0660721374007407	-0.0556606865518555	0.4443968587497008	0.5123474487725909	0.015824154979384	-0.1305057567591409	0.071941233716485	0.2205028057814215	0.524840958229112	0.3885238317315121	2.7919240440842556e-08	3.189561710968983e-07	0.0403201822786941	0.2181660478018341	0.00242995520968	0.0081070187084017	0.0108355721101057	-0.1457544921600168	0.0442303378733459	0.1684327007904185	0.5327242694172	0.3926411799244433	1.9312475029575942e-08	2.348646156822622e-07	0.0400389607720076	0.2110138480859842	0.0033875179416607	0.0112025812632115	0.0110226887921052	-0.1411571135621709	0.0514403168531326	0.196654457757668	0.5399988709232311	0.3925966117168686	1.9390201657391225e-08	2.0305850068990257e-07	0.0405068299453634	0.2077033190878099	0.003936772797292	0.0113034955301574	0.0130331565692609	-0.1501813057369285	0.0381073456296416	0.1467035314029746	0.5201863623879757
PBX2.hg38.10000	-0.0043994309669694	0.9518350524119544	0.9620423988185168	0.0416558332718219	-0.0560807163191901	0.4409618856169294	0.5099467204833815	0.0117851698089509	0.0323298018243776	0.6570499043104988	0.8042461491073313	0.5226008249923889	0.0648148634694886	0.3730277145287766	0.5040553705281319	0.0401523035367353	0.1208947337025539	0.0957240009311002	0.1769017076030627	0.0104034045468346	0.0241614268263202	0.7400598630493335	0.874616201785576	0.5509215736400181	0.0712741240980017	0.327180547638178	0.4585392805189335	0.0392911787377732	0.1235914282949714	0.0884947149403604	0.1635417035907642	0.010543665607853	0.0133514612939652	0.8545486785758142	0.9626927802152778	0.5516339256796243	0.0162756870283782	0.8231675993687346	0.884142977099752	0.0402612476422246	-0.0439606335825949	0.5459420810371707	0.6815237236788522	0.0137651631631311	0.0219115196658344	0.7635124571339656	0.8967108920233803	0.5263446120720542
PBX3.hg38.10000	-0.0578768385981334	0.4264447418438867	0.4962026780097077	0.0463641708993921	-0.0010127162972326	0.988906453200346	0.988906453200346	0.0169558684082977	0.0784099667646332	0.2809468162147183	0.5349340894593374	0.5342330620734804	0.0915507682690817	0.2078143289117429	0.3211350765449144	0.0407021105425778	0.132185486930386	0.0683253524021997	0.1334645484747631	0.0151595362214002	0.0804314117980482	0.2686916834560422	0.5090644600749555	0.5645214158093892	0.0894233484485037	0.2186188779900597	0.3324577112889199	0.0408245682647947	0.1265703656600907	0.0810234125271733	0.1527291326137216	0.015275242030184	0.0751581040054636	0.3014403170232597	0.5667910882917814	0.5585014772467849	0.0122963179373668	0.8659308713679517	0.911584912545352	0.0408069233932902	-0.0185998812024146	0.7984217541423372	0.8575641063010289	0.0201022459599404	0.053435625990188	0.462843865264524	0.7381637529365439	0.5391585823451955
