site_name	pearson_r_central_coverage.single_length.35-100bp	pearson_pval_central_coverage.single_length.35-100bp	lin_reg_RMSE_central_coverage.single_length.35-100bp	pearson_r_mean_coverage.single_length.35-100bp	pearson_pval_mean_coverage.single_length.35-100bp	lin_reg_RMSE_mean_coverage.single_length.35-100bp	pearson_r_amplitude.single_length.35-100bp	pearson_pval_amplitude.single_length.35-100bp	lin_reg_RMSE_amplitude.single_length.35-100bp	pearson_r_central_coverage.single_length.100-200bp	pearson_pval_central_coverage.single_length.100-200bp	lin_reg_RMSE_central_coverage.single_length.100-200bp	pearson_r_mean_coverage.single_length.100-200bp	pearson_pval_mean_coverage.single_length.100-200bp	lin_reg_RMSE_mean_coverage.single_length.100-200bp	pearson_r_amplitude.single_length.100-200bp	pearson_pval_amplitude.single_length.100-200bp	lin_reg_RMSE_amplitude.single_length.100-200bp	pearson_r_central_coverage.multi_length.35-100bp	pearson_pval_central_coverage.multi_length.35-100bp	lin_reg_RMSE_central_coverage.multi_length.35-100bp	pearson_r_mean_coverage.multi_length.35-100bp	pearson_pval_mean_coverage.multi_length.35-100bp	lin_reg_RMSE_mean_coverage.multi_length.35-100bp	pearson_r_amplitude.multi_length.35-100bp	pearson_pval_amplitude.multi_length.35-100bp	lin_reg_RMSE_amplitude.multi_length.35-100bp	pearson_r_central_coverage.multi_length.100-200bp	pearson_pval_central_coverage.multi_length.100-200bp	lin_reg_RMSE_central_coverage.multi_length.100-200bp	pearson_r_mean_coverage.multi_length.100-200bp	pearson_pval_mean_coverage.multi_length.100-200bp	lin_reg_RMSE_mean_coverage.multi_length.100-200bp	pearson_r_amplitude.multi_length.100-200bp	pearson_pval_amplitude.multi_length.100-200bp	lin_reg_RMSE_amplitude.multi_length.100-200bp
NFE2.hg38.10000	-0.5895678779759431	0.0100231475609827	0.3529649320969259	-0.3987735994418941	0.10116685381607	0.0422449986617275	-0.2126060254085434	0.3969947770721767	0.7496262581693452	0.818661121116812	3.271222233019777e-05	0.0229172785515953	0.5994584018132157	0.0085546096563853	0.0093798891594831	-0.8944775969413195	5.525206965230826e-07	0.4140921386198662	-0.6589583796088595	0.0029369919960663	0.3008270798072106	-0.5769126510015778	0.0121900301736687	0.0306970938639147	-0.2967569057209871	0.2317675402225224	0.6721753727127486	0.8173822791250885	3.4455615305914125e-05	0.0231988301210285	0.5879118241559026	0.0102876834960248	0.0098348643624947	-0.8931354155533135	6.086474989807842e-07	0.4159417070969962
NFE2L2.hg38.10000	-0.5334180165955841	0.0226247078972581	0.172394759449035	-0.4388776364692671	0.0684462892431095	0.0201290283029469	-0.0102095540013037	0.9679284647747596	0.4084109666566842	0.6246309353282221	0.0055840224513528	0.0166642200597766	0.2095666373898032	0.4039359961250808	0.0043489593027293	-0.8937396138978105	5.828007063398174e-07	0.2619238236593666	-0.5809275857659245	0.0114655931144176	0.1618461360459826	-0.505076600627302	0.0325203885640327	0.0168062235664179	-0.3555594466559046	0.1476075130150848	0.3318931328632153	0.6298403018973957	0.0050893994146532	0.0163150342097028	0.1969845353836611	0.4333574559488632	0.0044007935315225	-0.8939866263713219	5.725099949512774e-07	0.262557829128513
NFIA.hg38.10000	0.130621346341435	0.6054237092818967	0.1957459646674931	-0.1833241608605539	0.4665234512584733	0.0282781766892739	0.3451467982704574	0.1606895092792455	0.5631479735204883	-0.4626952241237398	0.0531741137343009	0.0182015965499003	-0.830219802648689	2.007693980382626e-05	0.0076941502749085	0.5894918555009065	0.0100351705486108	0.3268402102017261	0.1364056948080342	0.589399162220694	0.1610787126370918	-0.3101388591279057	0.2103839822932535	0.0219115143557411	0.2668368720923357	0.2844486282339251	0.4936771131212067	-0.3741668500286765	0.1260953263902045	0.0185824304852333	-0.8138117419471377	3.97484018604562e-05	0.0078591352817024	0.5858143873042997	0.0106307281168807	0.3273839731780651
NFIB.hg38.10000	0.5101853483434059	0.0305266799689903	0.1524725717260136	-0.0691717227572907	0.7850619575847427	0.0216703882628017	0.6105862532263052	0.0071148215667269	0.6478898195992168	-0.4596993049017464	0.0549390363609041	0.0227555377094035	-0.9323400227059768	1.7835411633728577e-08	0.0048247911993375	0.5848193109919461	0.0107966502215172	0.8470443794510014	0.5592749028366852	0.0158169739117691	0.139340398066824	-0.2992286725691054	0.2277169028970679	0.0137647373996944	0.7769460672263613	0.0001488181043499	0.4890639576784393	-0.4173292610047324	0.0848679401752346	0.0220246299945734	-0.9284159127570032	2.765047939210728e-08	0.0047824789364375	0.5862183353098271	0.0105639582848686	0.8421433476101442
NFIC.hg38.10000	0.106332014348128	0.6745325587796728	0.2164739085365622	-0.1266103718217099	0.6166375864675652	0.032821049003579	0.4647149293338531	0.0520086186385918	0.4418450487518345	-0.6119883100607559	0.0069482498648367	0.0162444066473858	-0.791271609422235	9.18845958286188e-05	0.0086812596406651	0.31230650381522	0.2070459225481925	0.268247572281566	0.1122934291857962	0.657313284116637	0.1819145304782515	-0.2536826040197901	0.3097447819764643	0.0251613582279719	0.3542989635589603	0.1491507188214588	0.476347910188841	-0.5419622917649073	0.0201608900572111	0.0166211822497276	-0.774707652035014	0.0001599636998758	0.00883671590259	0.3188661684707756	0.1971565126434172	0.2649019638216949
NFIL3.hg38.10000	-0.4518037309597716	0.0598012767127522	0.1423054230113596	-0.3366746452351622	0.1719002176260323	0.0190759818842967	0.2141948991507424	0.3933922056401695	0.2212379027241878	-0.0677295536457861	0.789446826726405	0.0218462238433002	-0.5101432257427676	0.0305427218860187	0.0067506010832981	-0.7137248949191657	0.0008798510484044	0.1728688773154894	-0.5341457328795615	0.0224061076313012	0.1182103458214772	-0.4067792394121601	0.0938803678505454	0.0168175047073189	0.0384512951438062	0.8795982693347282	0.2267550189253876	-0.0527791134711762	0.8352358046074845	0.021658621672371	-0.4994164580087878	0.0348450922313169	0.0067962035004549	-0.7103884860218617	0.0009540399052473	0.1726764118497477
NFKB1.hg38.10000	-0.4468198501090311	0.0630318196750235	0.170177218878853	-0.322541685304396	0.1917540663221178	0.0288697994540215	0.2544907284567233	0.3081532760707629	0.3425850774843722	0.3777936093167153	0.1221741631765125	0.0174571853421274	-0.0959553926472435	0.7048707926653908	0.0069662853983802	-0.8042922818991587	5.736153905476131e-05	0.1889530005639226	-0.6056704787418467	0.0077245283478952	0.1211865105800657	-0.4745126428816399	0.0466260922452122	0.0210142409352902	0.2546460069008731	0.3078480336934841	0.3277985263094986	0.4180758738879286	0.0842549911636456	0.017569586106336	-0.0662146224808571	0.7940594162461205	0.007152231309557	-0.8066130901164094	5.255071448679178e-05	0.1876125476551046
NFKB2.hg38.10000	-0.4158052324050176	0.0861292123474495	0.154047018895462	-0.2374371763104987	0.3427710174910983	0.0311273480354821	-0.0977085951117574	0.6997136332294476	0.3054249288439676	0.6910370094748025	0.0014947121456137	0.0204768522505887	0.4861668932686521	0.0407864613385082	0.0066294420269724	-0.8153603987956693	3.73734530920645e-05	0.161634439593493	-0.6351793983886572	0.0046200662514983	0.0986057806098885	-0.4898333437390595	0.0390701878167101	0.0199722256565401	-0.4220646685275659	0.0810349277578534	0.2361525879182553	0.6997922230628855	0.0012250841031268	0.0217234022379539	0.4954859267848015	0.0365332056832538	0.0071223521073581	-0.8114514674386185	4.3614875972251135e-05	0.162406753180031
NFYA.hg38.10000	-0.4039040129089365	0.0964521857358702	0.428262569275259	-0.2647205392954175	0.2884305780512631	0.0914755195162738	0.0428338301860835	0.8659865357756329	0.9847220859239092	0.6846987282113854	0.0017191610109629	0.0282004889612288	0.2920444903208475	0.2396172063822735	0.02465508774417	0.6394178003766231	0.0042731570393236	0.2821061829831166	-0.5587391420384128	0.0159391955834457	0.2501832724853677	-0.4932395408868688	0.0375258040594233	0.0593076905836176	0.0465277367655176	0.8545412678065462	0.7608892058239985	0.6553932212764404	0.0031509969507732	0.0333364592363779	0.3208508530762404	0.1942269888812285	0.0257935174676842	0.6164029640493253	0.0064442526997667	0.3000651851280531
NFYC.hg38.10000	-0.2908745991725631	0.2415918208096087	0.3623288664112575	-0.2310125359979872	0.356370830533395	0.0824571229013766	-0.030374522589624	0.904765638567907	0.4187356255058055	-0.1353935247591212	0.5921904263690827	0.0248263270825794	-0.0593959565221051	0.8148991181603931	0.0205239184374946	-0.7003789715858102	0.0012085664181688	0.1585922006007834	-0.4030328019484322	0.0972413998903362	0.2476501479642431	-0.4516457477209039	0.0599017406336757	0.0541239467423668	-0.0503263197228545	0.8428004378441257	0.5087136465326064	-0.0921760613805326	0.7160294264312286	0.0265807606505632	-0.0135610179895764	0.9574083410970576	0.0215444778692689	-0.6811292503391866	0.0018573755395301	0.1639670068460035
NKX2-1.hg38.10000	-0.1876632864434013	0.4558532195409944	0.1599869164660626	-0.2658712414656807	0.2862613087805543	0.0221063468215798	0.1536828848590992	0.5426261108218415	0.2239010057653747	-0.2417467578555878	0.3338188025062933	0.0289889763802982	-0.6314040105192241	0.0049480965990316	0.0066533284909105	-0.2092001039825632	0.4047774720768203	0.0878198796643771	-0.356531545338299	0.1464249200893434	0.1152544117334471	-0.3721450330313819	0.1283192363192263	0.0180279982023799	0.1664437548447949	0.5091937072471264	0.2891010958727367	-0.1831940248243096	0.4668453840990345	0.0291739475810358	-0.6155656114965975	0.00653749901032	0.0067325186745073	-0.2117710365079694	0.3988951835792308	0.0848470562709805
NKX2-5.hg38.10000	-0.1458169874780545	0.5637126703520454	0.1187794991269827	-0.0880555387984149	0.7282580701642931	0.0229269523354116	-0.1416767586624965	0.5749526173352519	0.2369524875617093	0.1048431694112727	0.6788575414970208	0.0305465603643668	0.0794606000491475	0.7539644952403431	0.0061718689031551	0.3713922186391313	0.12915428169772	0.108922775517715	-0.4497694779663029	0.0611045601662805	0.0695805434690746	-0.2549965141869924	0.3071596795805406	0.0160833997519809	-0.1285721898583103	0.6111424501218679	0.3085793021906298	0.1718404788564964	0.4953547856150777	0.0311289111191279	0.1348764532568773	0.5936184651924876	0.0065075974351161	0.3805227636395913	0.1192807249628983	0.1084624137622355
NKX3-1.hg38.10000	-0.181758003164974	0.4704052134369887	0.1064712395470801	-0.307352550641611	0.2147260856502574	0.0244096844891204	0.3060981467137175	0.216699796694887	0.3253942263411862	-0.7406007107792577	0.0004392403050982	0.0457733262226214	-0.7893994235985868	9.806230546423944e-05	0.0186153732647472	0.7743796292553067	0.0001616547947747	0.2485129967261976	-0.040276121132648	0.8739264159732544	0.1149222890356565	-0.2339559055456901	0.3501026221440622	0.0258931224582718	0.3373725324622611	0.1709573212971588	0.4167403472462098	-0.7495365204278345	0.0003422701245259	0.0453316317694489	-0.7931626747717049	8.598293428728899e-05	0.0184240308916553	0.7725640917955909	0.0001712905131282	0.2495269125569311
NR1H2.hg38.10000	-0.2248233784094017	0.3697576143475791	0.185235783966651	-0.1948776603290804	0.4383907551185361	0.0384571358048592	-0.3290863732137873	0.1823795482658993	0.5010638594657307	-0.5264246647956349	0.0248116884957214	0.0223730884010543	-0.5958892423049669	0.0090630943591034	0.0120910435410517	-0.5530836327787674	0.0172755541463503	0.1072536999467926	-0.3503978712106208	0.1539971060706162	0.1434156661973747	-0.3006731799403132	0.2253709106564145	0.0300513636105853	-0.1994787007164039	0.4274381483517495	0.4793078954042394	-0.4769553921217229	0.045352528279207	0.0228630359829858	-0.5744787023632317	0.0126466867528527	0.0122371714051605	-0.5576325567293657	0.0161940062703489	0.1072075406645498
NR1H3.hg38.10000	-0.1880294607079904	0.4549584820297013	0.1507213312072055	-0.1582172612924583	0.5306343509819558	0.0229224142028253	-0.202723294617478	0.4198019461739521	0.3157723033301558	-0.603225911316292	0.0080430494432564	0.0219543321842187	-0.7611941524956123	0.000243363748296	0.0086026518575363	-0.4266817788690606	0.0774212190063222	0.1370843550862329	-0.2741231663614849	0.2709974677671113	0.1287986006804771	-0.2379237485947942	0.3417533988603264	0.0206095626983371	-0.1392753421849346	0.5815154906130038	0.3726522691270144	-0.5799678590939342	0.0116355471506874	0.021898984700966	-0.7535932044544102	0.000304599386126	0.0086306894419728	-0.4279404947257549	0.0764569263210586	0.1415120310843442
NR2C2.hg38.10000	-0.3727055174266585	0.1276999930792788	0.2476501735935882	-0.2976138907677779	0.2303579539322821	0.0578972037602727	0.0377526128214271	0.8817713787303928	0.496991286344814	0.1612227988277121	0.5227533872318282	0.0236417741259837	-0.0151199583983456	0.952517064219821	0.0143238816793936	-0.6107435264657887	0.0070959774916574	0.1037911623717134	-0.490368069169609	0.0388245756251716	0.1798790210893126	-0.4965916396552974	0.0360520983920118	0.0387204662385613	0.1331620211655634	0.5983634951588995	0.4613296744556656	0.20081227206682	0.4242907704327943	0.0246180405999902	0.0169326339052055	0.9468317179717464	0.0150080993322931	-0.5999910629120123	0.0084807345133913	0.1041551567571861
NR2F1.hg38.10000	-0.2332930115848289	0.3515087825871444	0.120997978511241	-0.2960859486151464	0.2328749924760411	0.0335714723345357	-0.2980764039418673	0.2295994930772033	0.3331744552635128	0.4276859613696154	0.0766512062065267	0.0223224385926533	-0.050376874188805	0.842644388868694	0.0072050529798113	0.8947467074467369	5.418220322909598e-07	0.0768374838843238	-0.4376090320098275	0.0693420870559658	0.081922701183027	-0.4487676674704759	0.0617541301787775	0.0240588153295877	0.0186511058464605	0.9414440873434232	0.2736284929302275	0.4708146556129691	0.0486054936991342	0.0243713985000824	0.0119095175194198	0.9625916072801348	0.0077200707660749	0.893951048003769	5.739824741328498e-07	0.0784185688468629
NR2F2.hg38.10000	-0.2502458353270309	0.3165676713349162	0.1499791694376857	-0.2774254617114924	0.2650330381287478	0.0310016038712528	0.0164247271110014	0.9484245015123014	0.3736547121158452	-0.4322569444470603	0.0732171515330091	0.0179957385075023	-0.7723080282379248	0.0001726877988293	0.007968711769642	-0.5507024881896382	0.0178640147352374	0.1753657275448824	-0.3852354614894633	0.1143989648619877	0.1123607691601866	-0.390279136794974	0.1093333263335509	0.0244580217051554	-0.340406435497828	0.1668989354597692	0.38813500195812	-0.3304931987189926	0.1804052292027103	0.0190621081214458	-0.7486229050816442	0.0003512735245207	0.0082282786895262	-0.5483722200617037	0.0184551115100809	0.1738932251588488
NR2F6.hg38.10000	-0.4657081597580729	0.0514425803112523	0.1445133950369805	-0.2575448967656871	0.3021826548723545	0.0221252760674539	0.0122248062134487	0.961601951292926	0.3240732208019095	0.2012353652263071	0.4232947855424437	0.0190328155545177	-0.5413368977005196	0.0203337347152819	0.0054943124108975	-0.8604437443660816	4.62571713312019e-06	0.1612062449204585	-0.568702219355047	0.013785184735856	0.1222206862899951	-0.3523202699767385	0.1515955729116355	0.017491843736346	-0.1024347957238583	0.6858738896734342	0.3412666034003448	0.2710927701628757	0.2765432161517953	0.0194599181183522	-0.4967866850001318	0.0359677397660021	0.0056755461650445	-0.8574234442687168	5.435502031311545e-06	0.1641528945586903
NR3C1.hg38.10000	-0.0986623040098352	0.6969134613365988	0.1225758303669521	-0.1178620938291407	0.6413752471047172	0.0264666396910491	-0.2946854051112449	0.2351975644833545	0.2982938518524027	-0.4691514732275571	0.0495161933768689	0.0286227363897608	-0.6483562030609333	0.0036110073052488	0.0119157357156715	0.4105007375853709	0.0906257043352053	0.0982702911549707	-0.1703789523903495	0.4990846012004823	0.1026557626136514	-0.2215382987524377	0.3769759592150075	0.0235948976451946	-0.2700331193227701	0.2784987683716928	0.262321832024648	-0.4329286033816141	0.0727222817083032	0.0289683528369954	-0.6342377837151172	0.0047001700498509	0.0120155390281028	0.4064171442088509	0.0942014926650609	0.0984419827436267
NR4A1.hg38.10000	-0.5761744069224312	0.0123271255416913	0.1656545560174984	-0.4104135174411178	0.0907010333666783	0.0218869600549634	-0.4413110774771482	0.0667520159076637	0.4527373051265725	0.8223255943634887	2.812695788378065e-05	0.0251100226080141	0.784373770070805	0.0001164140091752	0.0056356619721727	-0.8808738378217238	1.3943887584123865e-06	0.3821972105553459	-0.7180957374077689	0.0007899945648403	0.1305942010780261	-0.5461371119598891	0.0190364580384037	0.0182743874918482	-0.4630815494583102	0.0529496728135076	0.4049534002968529	0.8289049766580897	2.1261374965778145e-05	0.0249525960932653	0.7795380010800218	0.000136739731112	0.0058089981749749	-0.8810535480429432	1.37845890184513e-06	0.3805581342813989
NR5A2.hg38.10000	-0.0061518625434006	0.9806720019941612	0.1312973419411997	-0.1584169024713941	0.5301091802221344	0.0350301101039792	0.1258525472632951	0.618765507785723	0.3204991467703291	-0.5130337143347496	0.0294569576395015	0.0207731409451214	-0.7497647387545814	0.0003400516500523	0.0084782343330263	-0.3776990589316536	0.1222752836278385	0.042387676087007	-0.1209345074527368	0.6326446205208257	0.0967180441527582	-0.2964152308055743	0.23233107135651	0.0262138386177845	0.3061403189623413	0.2166332511356638	0.32334354951268	-0.4052547620056119	0.0952377204050421	0.0223203584971978	-0.7067504042432118	0.0010408039576152	0.0089901424592353	-0.4113825430853676	0.089866666605267	0.0419209266553964
NRF1.hg38.10000	-0.3394886905696636	0.1681196227516661	0.4010008503466539	-0.214498964161193	0.3927048204489801	0.093145169492336	0.0991200396027717	0.6955708301277963	0.5021403890152122	0.3264232160304509	0.1861564478237935	0.0245365118708607	-0.0142612562442678	0.9552111089765748	0.0247827665416284	-0.7076192259780236	0.0010195092136254	0.2106254681819162	-0.4819410569987096	0.0428353804994168	0.2333700753270438	-0.4491014844525756	0.06153711472157	0.0588305302180645	0.131274983666574	0.6036041172589823	0.3374184251280898	0.3455919479145742	0.1601146127817847	0.0280506758620062	0.0317112207399652	0.9005938671861147	0.0259307624933741	-0.7152713436744423	0.0008471327815473	0.2137930707003823
ONECUT2.hg38.10000	-0.5187600654370997	0.0273944894531201	0.0615474807981935	-0.2706817314094441	0.2773007697647851	0.0099387287240143	0.283388822821522	0.2544708361543326	0.3283519206508963	-0.6910385195407525	0.0014946617229888	0.0162107798117929	-0.8803118473946485	1.4452325459503084e-06	0.0032805647368419	-0.7115527579764251	0.0009275809528757	0.0528645966480337	-0.3902161222261452	0.1093956107204113	0.0394299792487816	-0.0814909033021566	0.7478687610916416	0.0089607687677807	0.2313212224953399	0.3557104727851448	0.3898782684964245	-0.7585598236443777	0.000263287232996	0.0153255616843267	-0.9124565006862192	1.3142339184983672e-07	0.0029011120781285	-0.7183288777335414	0.000785425490162	0.0506991278277805
OSR2.hg38.10000	-0.1513984982496641	0.5487132480272386	0.1186225381567148	-0.1599625526195621	0.526051319829139	0.0243880239522362	0.5941438524388315	0.0093204507829913	0.2830863830862791	-0.292084383104091	0.2395500544899966	0.0274155360806595	-0.6430194339125909	0.0039953561448719	0.0081769227093099	0.5639631487580308	0.0147788400869963	0.0504893539059648	-0.3108300938811271	0.20931572539861	0.0881202782858467	-0.2318435519161148	0.3545946672143908	0.0206846470049159	0.5361348984423089	0.0218170136144993	0.286157171868705	-0.2311910313029941	0.3559888993739185	0.0279713345440187	-0.6175756607352928	0.006315476922803	0.0083840446482323	0.5347668903297728	0.0222208288804505	0.0522311470550019
OTX2.hg38.10000	-0.3190405692464827	0.1968979230474049	0.0984909065445828	-0.2156865520557846	0.3900264010328466	0.0177135785382545	-0.0203496347426001	0.936121355787787	0.2767415625184657	-0.0006665137866921	0.9979057559709285	0.0353822707883001	-0.2236737889446177	0.3722747496320705	0.0056040432744619	0.4642526185159976	0.0522736841378721	0.0822686067667962	-0.4408425415552839	0.0670757857806636	0.0720440645802445	-0.4292985941398393	0.0754264336390541	0.0119304960686788	-0.0001107082211417	0.999652144832679	0.1881103716266767	0.0037027602201066	0.9883659669057624	0.0350632813356256	-0.1896679694484371	0.4509657869784856	0.0057632544354218	0.4818638400547766	0.0428735353099578	0.0799502893033535
OVOL2.hg38.10000	-0.2610148978253685	0.2954840775174104	0.1123291190916767	-0.2462149764031089	0.324682360039238	0.0484433112426834	-0.2346754827433675	0.3485798745384665	0.3469174478198247	0.3248158195959582	0.1884611196128987	0.0203244038190799	0.0038762139486944	0.9878210144989426	0.0110126342280731	-0.4013836282949145	0.0987480874982002	0.0527279499714863	-0.3795709600845433	0.1202842658524714	0.071169318302585	-0.4421642835467649	0.0661654120345673	0.0299085478669801	0.1247489787652905	0.6218694181243509	0.3408571603724248	0.3261533547054419	0.1865420535593538	0.0217326311295968	0.0205980384399521	0.935343136401759	0.0115750983420466	-0.3656912201113044	0.1356018640423009	0.0574348569238984
PATZ1.hg38.10000	-0.2547832547232767	0.3075783858413666	0.2331004722523005	-0.2004675850862332	0.4251030959514538	0.0773257894342485	0.195948173495946	0.4358295317447196	0.3416344105624704	0.2237767493642794	0.3720489181194518	0.0304701626183351	-0.1456826382248197	0.5640758972447268	0.0182595514115039	-0.4145191612344974	0.0872041318731816	0.0996381717272134	-0.4406370279703695	0.067218167909024	0.1223770795829425	-0.4536784651935551	0.0586187034460421	0.0462891361243026	0.1043361639679937	0.6803325438412172	0.2389561112072112	0.2609767764009052	0.2955571765253474	0.0344391516584733	-0.084817563235642	0.7379117149951178	0.0192199130166159	-0.3889538269433362	0.110648614489842	0.1030194577448586
PAX3.hg38.10000	0.0943103025687524	0.7097210978593682	0.0755940952806685	-0.0518420056902555	0.8381243401572525	0.00884242473055	-0.4254023957191665	0.0784104706993708	0.2388008242433551	0.1275173355935285	0.6140947094349085	0.0188007298452842	0.3286567442676818	0.1829853530650226	0.0020999245777202	0.0191563539898494	0.939860519414383	0.0510814077783901	0.0164330565122754	0.9483983791929324	0.0460237174869399	-0.0597218627594355	0.8139002499908073	0.0096366443978166	-0.1942886930021228	0.4398031931117555	0.3706750906610455	0.1592955180227771	0.5278007544530455	0.0180141545927096	0.3197855996684977	0.1957957663683623	0.0021319160307455	0.0274640268792545	0.9138572296674976	0.0504062775498176
PAX5.hg38.10000	-0.4354734460033371	0.0708696527886448	0.2084883239105948	-0.3002358631687462	0.2260794967133877	0.0328410798471914	0.0588553048445332	0.8165567569248955	0.3868154543269145	0.889442272194354	7.891987393436824e-07	0.0112985370979555	0.5324742795686493	0.0229106827041216	0.0070504500939607	-0.8956346287483664	5.077803683305045e-07	0.1532910698352201	-0.5999143403447209	0.0084913434325629	0.1425341168399921	-0.5439009703682267	0.0196324146448149	0.0219570556473416	-0.1741719445966607	0.48943283666657	0.3045710763631984	0.8884955975281089	8.423058249227947e-07	0.0123522293120827	0.5419598444548472	0.0201615641787566	0.0074091167633082	-0.8948486593366559	5.378158422958785e-07	0.1527775605907731
PAX7.hg38.10000	-0.060435406885277	0.8117142682341892	0.070621652190871	0.016130541311586	0.9493471466059872	0.0109470224163367	0.0845472538060545	0.7387193230084366	0.2499218877893537	0.1856059581820441	0.4608968173068665	0.0151467678642589	0.2766592966839007	0.2664095119985046	0.0027699269134667	0.4073327579668521	0.0933910102435225	0.053516421824052	-0.1905782773180036	0.4487553251235252	0.0399011658010848	-0.0970267477076592	0.7017178606779041	0.0084951795169543	-0.0835426096439152	0.7417231907159763	0.3153145270042741	0.2058119489392055	0.4126005454449997	0.0146357716255822	0.2634931360910885	0.2907554318515201	0.0028375399891922	0.3769059968663867	0.1231257773076914	0.0553355121727506
PBX1.hg38.10000	-0.4186579424243843	0.0837793748212223	0.1298776352723407	-0.2465559402974031	0.3239912638659874	0.029917611427853	-0.0986928261762261	0.6968239069182296	0.2602536346155874	0.7560590281375592	0.0002834551499003	0.016588081815157	0.6314809370573986	0.004941228537963	0.0061281693850491	-0.8577406728597116	5.345098993931987e-06	0.1039955731198391	-0.6218964592825165	0.0058588745565781	0.0890915245808137	-0.4858232318719822	0.0409502342448597	0.0188260186586908	-0.4207388466745835	0.0820950656089327	0.2449607535881669	0.7643298722414824	0.000221319529181	0.0177919618973505	0.629609345672192	0.0051105450418874	0.0066735738117398	-0.8544009833321263	6.364783487232497e-06	0.1057215941124964
PBX2.hg38.10000	-0.2624357397059041	0.2927673640614193	0.1643373135051093	-0.2801179085002645	0.26023099330541	0.03312870427411	0.2290305327274982	0.3606274191346832	0.2293731850914256	0.1591006484543668	0.5283123444537788	0.0176955864318551	0.0729490350754104	0.7736066127337691	0.0071061089063093	0.292004152271727	0.2396851199712334	0.1294103558811035	-0.4255143868260012	0.0783235077302511	0.1237407948698888	-0.4725867189845696	0.0476491872005734	0.0225165273885216	0.1588127735290161	0.5290685178140682	0.1943160523763855	0.185375773163128	0.4614628673709913	0.0176885657002922	0.0998311143538681	0.6934868128264774	0.0075301889542396	0.2809713510164584	0.25872027697732	0.1294986273398442
PBX3.hg38.10000	-0.3086331411686873	0.2127232714017557	0.2435455112620387	-0.2694876194864672	0.2795087730531791	0.0510562676029012	0.2289579506594131	0.3607838419955641	0.4176414204254031	0.1570586808759514	0.5336867784838037	0.0193057660797582	0.0465828211361757	0.8543707966810291	0.0112902567186772	-0.1919302853366238	0.4454825746950003	0.138615671231366	-0.4792100299781408	0.0442006605698617	0.1711307064099269	-0.466633054585544	0.0509196780324951	0.0330822895032717	0.1062654245662112	0.6747257910781979	0.3715422351186842	0.1981903821135794	0.4304903407495299	0.0196871895570279	0.0707495134930734	0.7802717831677637	0.0118279941572899	-0.186447276903532	0.4588309067223189	0.1411477168438151
PBX4.hg38.10000	-0.030665052398859	0.9038587033443836	0.1122438020214858	-0.2460033640554509	0.3251117100423213	0.0135478044105472	-0.0193567140530558	0.9392326024129534	0.3062580388638616	-0.2713396418448331	0.2760888387056647	0.0240729835807369	-0.6095950944392833	0.007234512695153	0.0054818628799404	-0.102438220501907	0.6858638946827353	0.1218810080751096	-0.1554080377394007	0.5380493867613141	0.0876353903717555	-0.3382912429863553	0.1697214135206552	0.0121399563665518	-0.1120308025049956	0.6580684977441043	0.3607586080489283	-0.2445272069914495	0.3281160182481487	0.024047183015505	-0.6126229342348882	0.0068738975793972	0.005464515744345	-0.11152239506389	0.6595313774582356	0.1223861992689258
PDX1.hg38.10000	-0.0552906712756238	0.8275041762865669	0.1014867100651441	-0.0670843664728484	0.7914104565748424	0.0199009932461425	-0.4265634859237348	0.0775122994302189	0.2574488069542176	-0.120106967426815	0.6349916901658884	0.0202624985023596	-0.395659527974623	0.104108064011691	0.0056969327280742	0.575665405451925	0.0124223639926457	0.0805044365130045	-0.23743880993115	0.342767598010991	0.0637779954830388	-0.1820472246858052	0.4696871611351066	0.015393912909769	-0.2825026857619062	0.2560233720376504	0.2412329290615826	-0.0553895161578386	0.8272001940316605	0.020515307733698	-0.3520954879893753	0.1518750421304222	0.005914295592583	0.5728175066606375	0.0129661164107535	0.0797123227896763
PGR.hg38.10000	-0.072615511862092	0.774616325484331	0.1584413236419243	-0.1727119870618578	0.4931371118772533	0.0361234691084563	0.1755652510946083	0.4859103299771591	0.2965626381527807	-0.7561039994697367	0.0002830813147966	0.0346312617983816	-0.8237876275846184	2.6457182952594275e-05	0.0135319951589721	0.8810621705219112	1.3776985474163411e-06	0.0663451042761279	-0.1102173929397866	0.6632917340870698	0.1354449065289993	-0.2538577666778357	0.3093994046143385	0.031112553938789	0.2068418078216095	0.4102141471584788	0.3218502262053299	-0.7369343173877911	0.0004852065642811	0.0351753695098318	-0.8146815812565025	3.839912457125104e-05	0.0136775914020001	0.8818808819521272	1.3071280914676574e-06	0.0655293752313811
PHOX2B.hg38.10000	-0.2674889422362485	0.2832285373860804	0.1728214102711744	-0.2535956338874878	0.3099163508733366	0.0170115719164986	0.1027302933969404	0.6850116817251001	0.6048804649155249	-0.5481611009687337	0.0185094167230212	0.0317952266102135	-0.794226340013314	8.280713171065258e-05	0.0025441096508434	-0.1844046294868583	0.4638548691421892	0.1568502909871729	-0.4051948913117013	0.0952913152990082	0.0522850518933363	-0.1289944967730146	0.609962118368897	0.0081700422413031	0.0310112204205206	0.9027782324572752	0.3767743681145127	-0.5649451329084964	0.0145684129171676	0.0317156871163804	-0.7960107889760679	7.770283389799086e-05	0.0027658550647975	-0.1567729693294523	0.5344407505745309	0.1540790159293708
